Gene,Gene_HGNC,Sample,CNA,Protein
55863,TMEM126B,TCGA-13-1404-01,2,0.0776
55863,TMEM126B,TCGA-13-1409-01,-1,0.1125
55863,TMEM126B,TCGA-13-1410-01,1,0.1226
55863,TMEM126B,TCGA-13-1482-01,-1,-0.0264
55863,TMEM126B,TCGA-13-1485-01,0,-0.0055
55863,TMEM126B,TCGA-13-1487-01,1,-0.2226
55863,TMEM126B,TCGA-13-1488-01,0,-0.168
55863,TMEM126B,TCGA-13-1489-01,2,0.0554
55863,TMEM126B,TCGA-13-1492-01,0,0.2891
55863,TMEM126B,TCGA-13-1494-01,-1,-0.0673
55863,TMEM126B,TCGA-13-1497-01,1,0.4419
55863,TMEM126B,TCGA-13-1500-01,0,-0.0599
55863,TMEM126B,TCGA-13-1501-01,2,0.2386
55863,TMEM126B,TCGA-13-1507-01,0,-0.3939
55863,TMEM126B,TCGA-13-1511-01,0,0.4538
55863,TMEM126B,TCGA-13-2059-01,1,0.1929
55863,TMEM126B,TCGA-13-2060-01,-1,-0.0949
55863,TMEM126B,TCGA-13-2061-01,0,-0.2231
55863,TMEM126B,TCGA-23-1121-01,0,0.2706
55863,TMEM126B,TCGA-23-1122-01,-1,0.3329
55863,TMEM126B,TCGA-24-1103-01,1,0.732
55863,TMEM126B,TCGA-24-1416-01,0,-0.3272
55863,TMEM126B,TCGA-24-1430-01,0,-0.1356
55863,TMEM126B,TCGA-24-1431-01,1,0.0326
55863,TMEM126B,TCGA-24-1435-01,0,0.1443
55863,TMEM126B,TCGA-24-1436-01,1,0.1232
55863,TMEM126B,TCGA-24-1464-01,0,0.262
55863,TMEM126B,TCGA-24-1474-01,0,0.1579
55863,TMEM126B,TCGA-24-1544-01,-1,-1.2685
55863,TMEM126B,TCGA-24-1548-01,1,-0.6147
55863,TMEM126B,TCGA-24-1553-01,0,-0.2947
55863,TMEM126B,TCGA-24-1555-01,0,-0.1714
55863,TMEM126B,TCGA-24-1557-01,2,0.2633
55863,TMEM126B,TCGA-24-1562-01,-1,0.213
55863,TMEM126B,TCGA-24-1565-01,0,0.022
55863,TMEM126B,TCGA-24-1920-01,0,-0.2169
55863,TMEM126B,TCGA-24-2024-01,0,-0.2349
55863,TMEM126B,TCGA-24-2030-01,0,-0.686
55863,TMEM126B,TCGA-24-2033-01,1,-0.5125
55863,TMEM126B,TCGA-24-2261-01,-1,-0.4827
55863,TMEM126B,TCGA-24-2289-01,2,0.364
55863,TMEM126B,TCGA-24-2298-01,1,-0.4018
55863,TMEM126B,TCGA-25-1312-01,1,0.1551
55863,TMEM126B,TCGA-25-1313-01,1,0.0683
55863,TMEM126B,TCGA-25-1318-01,0,-0.0333
55863,TMEM126B,TCGA-25-1322-01,0,0.1048
55863,TMEM126B,TCGA-25-1323-01,0,0.4471
55863,TMEM126B,TCGA-25-1329-01,-1,-0.4575
55863,TMEM126B,TCGA-25-1623-01,1,-0.4356
55863,TMEM126B,TCGA-25-1628-01,-1,-0.402
55863,TMEM126B,TCGA-25-1631-01,1,0.0572
55863,TMEM126B,TCGA-25-2396-01,0,-0.033
55863,TMEM126B,TCGA-25-2397-01,0,-0.2255
55863,TMEM126B,TCGA-25-2399-01,0,0.5859
55863,TMEM126B,TCGA-25-2404-01,0,0.1379
55863,TMEM126B,TCGA-29-1688-01,-1,0.3329
55863,TMEM126B,TCGA-29-1690-01,0,0.6197
55863,TMEM126B,TCGA-29-1693-01,1,0.2158
55863,TMEM126B,TCGA-29-1697-01,1,0.0605
55863,TMEM126B,TCGA-29-1698-01,-1,-0.1169
55863,TMEM126B,TCGA-29-1702-01,1,-0.6439
55863,TMEM126B,TCGA-29-1710-01,-1,0.0477
55863,TMEM126B,TCGA-29-1762-01,0,0.023
55863,TMEM126B,TCGA-29-1763-01,1,-0.2484
55863,TMEM126B,TCGA-29-1766-01,0,0.3112
55863,TMEM126B,TCGA-29-1768-01,0,-0.7262
55863,TMEM126B,TCGA-29-1769-01,1,0.064
55863,TMEM126B,TCGA-29-1770-01,-1,0.2651
55863,TMEM126B,TCGA-29-1785-01,0,0.1278
55863,TMEM126B,TCGA-29-2427-01,0,-0.1335
55863,TMEM126B,TCGA-30-1887-01,0,0.0014
55863,TMEM126B,TCGA-30-1891-01,1,0.0244
55863,TMEM126B,TCGA-36-1569-01,0,-0.3967
55863,TMEM126B,TCGA-36-1570-01,1,1.0163
55863,TMEM126B,TCGA-36-1571-01,-1,-0.5097
55863,TMEM126B,TCGA-36-1577-01,1,-0.8885
55863,TMEM126B,TCGA-36-1578-01,0,0.2088
55863,TMEM126B,TCGA-36-1580-01,-1,0.6719
55863,TMEM126B,TCGA-36-2530-01,1,0.2066
55863,TMEM126B,TCGA-36-2532-01,0,-0.9598
55863,TMEM126B,TCGA-36-2534-01,1,0.2201
55863,TMEM126B,TCGA-36-2537-01,0,-0.2199
55863,TMEM126B,TCGA-36-2542-01,0,-0.0977
55863,TMEM126B,TCGA-36-2545-01,0,0.0516
55863,TMEM126B,TCGA-36-2547-01,1,1.0432
55863,TMEM126B,TCGA-36-2549-01,1,0.0855
55863,TMEM126B,TCGA-59-2352-01,1,-0.1725
55863,TMEM126B,TCGA-59-2372-01,0,-0.5987
55863,TMEM126B,TCGA-61-1727-01,-1,0.6296
55863,TMEM126B,TCGA-61-1741-01,-1,0.0934
55863,TMEM126B,TCGA-61-1907-01,1,-0.2156
55863,TMEM126B,TCGA-61-1910-01,-1,-0.1421
55863,TMEM126B,TCGA-61-1911-01,-1,-0.0334
55863,TMEM126B,TCGA-61-1914-01,0,-0.6733
55863,TMEM126B,TCGA-61-1915-01,1,-0.1652
55863,TMEM126B,TCGA-61-1995-01,0,0.4427
55863,TMEM126B,TCGA-61-2008-01,1,0.7575
55863,TMEM126B,TCGA-61-2088-01,0,-0.151
55863,TMEM126B,TCGA-61-2094-01,2,0.3593
55870,ASH1L,TCGA-09-1664-01,0,1.2352
55870,ASH1L,TCGA-13-1404-01,0,-0.3684
55870,ASH1L,TCGA-13-1409-01,2,-2.0585
55870,ASH1L,TCGA-13-1410-01,1,0.2349
55870,ASH1L,TCGA-13-1482-01,1,-0.0344
55870,ASH1L,TCGA-13-1483-01,0,-0.6592
55870,ASH1L,TCGA-13-1485-01,1,-0.3825
55870,ASH1L,TCGA-13-1487-01,1,-0.9508
55870,ASH1L,TCGA-13-1488-01,1,0.4368
55870,ASH1L,TCGA-13-1489-01,1,0.2832
55870,ASH1L,TCGA-13-1492-01,0,-0.4978
55870,ASH1L,TCGA-13-1497-01,1,-0.9816
55870,ASH1L,TCGA-13-1500-01,0,-0.239
55870,ASH1L,TCGA-13-1501-01,0,0.3411
55870,ASH1L,TCGA-13-1504-01,1,-0.9832
55870,ASH1L,TCGA-13-2059-01,1,0.2665
55870,ASH1L,TCGA-13-2060-01,2,0.3473
55870,ASH1L,TCGA-13-2061-01,1,-0.0137
55870,ASH1L,TCGA-13-2065-01,1,0.3094
55870,ASH1L,TCGA-23-1121-01,1,1.0847
55870,ASH1L,TCGA-23-1122-01,0,0.4431
55870,ASH1L,TCGA-24-1416-01,0,-0.5062
55870,ASH1L,TCGA-24-1422-01,1,-0.3307
55870,ASH1L,TCGA-24-1430-01,0,-0.4276
55870,ASH1L,TCGA-24-1431-01,1,-0.1385
55870,ASH1L,TCGA-24-1435-01,1,0.6873
55870,ASH1L,TCGA-24-1436-01,1,-0.0295
55870,ASH1L,TCGA-24-1464-01,1,1.8315
55870,ASH1L,TCGA-24-1474-01,1,0.8991
55870,ASH1L,TCGA-24-1548-01,1,0.4487
55870,ASH1L,TCGA-24-1553-01,2,0.8403
55870,ASH1L,TCGA-24-1555-01,0,0.4459
55870,ASH1L,TCGA-24-1557-01,1,-0.4305
55870,ASH1L,TCGA-24-1562-01,1,-0.4262
55870,ASH1L,TCGA-24-1565-01,1,-0.6399
55870,ASH1L,TCGA-24-1920-01,1,0.7346
55870,ASH1L,TCGA-24-1927-01,0,-0.7297
55870,ASH1L,TCGA-24-2024-01,1,0.4148
55870,ASH1L,TCGA-24-2030-01,1,-0.1859
55870,ASH1L,TCGA-24-2033-01,1,-0.5432
55870,ASH1L,TCGA-24-2261-01,0,-0.1987
55870,ASH1L,TCGA-24-2290-01,0,-0.2892
55870,ASH1L,TCGA-25-1312-01,0,-1.105
55870,ASH1L,TCGA-25-1313-01,1,0.1863
55870,ASH1L,TCGA-25-1318-01,2,-0.7888
55870,ASH1L,TCGA-25-1322-01,0,0.7163
55870,ASH1L,TCGA-25-1329-01,1,-0.2863
55870,ASH1L,TCGA-25-1628-01,0,-0.1224
55870,ASH1L,TCGA-25-1631-01,0,0.2519
55870,ASH1L,TCGA-25-2396-01,1,-0.2811
55870,ASH1L,TCGA-25-2397-01,0,-0.0055
55870,ASH1L,TCGA-25-2399-01,1,-0.4648
55870,ASH1L,TCGA-25-2404-01,1,-0.2555
55870,ASH1L,TCGA-29-1690-01,1,-0.1078
55870,ASH1L,TCGA-29-1693-01,2,-0.2803
55870,ASH1L,TCGA-29-1697-01,0,-0.3698
55870,ASH1L,TCGA-29-1698-01,-1,-0.1899
55870,ASH1L,TCGA-29-1702-01,1,-0.7007
55870,ASH1L,TCGA-29-1710-01,1,1.781
55870,ASH1L,TCGA-29-1711-01,2,-0.624
55870,ASH1L,TCGA-29-1762-01,0,-0.5587
55870,ASH1L,TCGA-29-1763-01,1,0.7914
55870,ASH1L,TCGA-29-1766-01,1,0.6032
55870,ASH1L,TCGA-29-1768-01,0,1.4199
55870,ASH1L,TCGA-29-1769-01,2,-1.6695
55870,ASH1L,TCGA-29-1770-01,1,0.0281
55870,ASH1L,TCGA-29-2427-01,0,0.0215
55870,ASH1L,TCGA-29-2431-01,1,-0.5599
55870,ASH1L,TCGA-30-1887-01,0,-0.3345
55870,ASH1L,TCGA-30-1891-01,0,-0.1514
55870,ASH1L,TCGA-36-1569-01,1,-0.0022
55870,ASH1L,TCGA-36-1570-01,0,-0.238
55870,ASH1L,TCGA-36-1571-01,1,0.1106
55870,ASH1L,TCGA-36-1577-01,0,1.4679
55870,ASH1L,TCGA-36-1578-01,1,-0.3478
55870,ASH1L,TCGA-36-2530-01,0,-0.9324
55870,ASH1L,TCGA-36-2532-01,0,-1.0864
55870,ASH1L,TCGA-36-2534-01,0,-0.1099
55870,ASH1L,TCGA-36-2537-01,0,0.1016
55870,ASH1L,TCGA-36-2542-01,0,-0.5681
55870,ASH1L,TCGA-36-2544-01,0,-0.2856
55870,ASH1L,TCGA-36-2545-01,1,-0.6094
55870,ASH1L,TCGA-36-2547-01,1,0.2646
55870,ASH1L,TCGA-36-2549-01,0,1.5623
55870,ASH1L,TCGA-59-2348-01,1,0.2613
55870,ASH1L,TCGA-59-2351-01,1,3.4947
55870,ASH1L,TCGA-59-2352-01,1,1.1855
55870,ASH1L,TCGA-59-2372-01,0,-0.5363
55870,ASH1L,TCGA-61-1724-01,1,-0.5959
55870,ASH1L,TCGA-61-1741-01,1,-0.4828
55870,ASH1L,TCGA-61-1907-01,1,-0.354
55870,ASH1L,TCGA-61-1910-01,0,-0.5836
55870,ASH1L,TCGA-61-1911-01,1,0.7266
55870,ASH1L,TCGA-61-1915-01,0,-0.0022
55870,ASH1L,TCGA-61-1918-01,1,-0.2523
55870,ASH1L,TCGA-61-1995-01,0,-0.9631
55870,ASH1L,TCGA-61-2008-01,1,0.6631
55870,ASH1L,TCGA-61-2087-01,0,-0.5326
55870,ASH1L,TCGA-61-2094-01,0,0.1601
55870,ASH1L,TCGA-61-2613-01,0,1.6458
55872,PBK,TCGA-09-1664-01,-1,-0.2868
55872,PBK,TCGA-13-1404-01,-1,0.0402
55872,PBK,TCGA-13-1409-01,1,-0.4045
55872,PBK,TCGA-13-1410-01,-1,-0.0678
55872,PBK,TCGA-13-1482-01,-1,-0.7029
55872,PBK,TCGA-13-1483-01,-1,-0.5132
55872,PBK,TCGA-13-1485-01,1,0.0162
55872,PBK,TCGA-13-1487-01,-1,-0.2526
55872,PBK,TCGA-13-1488-01,0,0.07
55872,PBK,TCGA-13-1489-01,-1,-0.2956
55872,PBK,TCGA-13-1492-01,0,1.166
55872,PBK,TCGA-13-1494-01,-1,0.0814
55872,PBK,TCGA-13-1497-01,1,0.7313
55872,PBK,TCGA-13-1500-01,-1,-0.6679
55872,PBK,TCGA-13-1501-01,-1,-0.1983
55872,PBK,TCGA-13-1504-01,-1,0.3678
55872,PBK,TCGA-13-1507-01,-1,0.3603
55872,PBK,TCGA-13-1511-01,0,-0.1572
55872,PBK,TCGA-13-2059-01,-1,-0.6898
55872,PBK,TCGA-13-2060-01,-1,-0.1158
55872,PBK,TCGA-13-2061-01,-1,0.075
55872,PBK,TCGA-23-1121-01,-1,0.1046
55872,PBK,TCGA-23-1122-01,0,0.8571
55872,PBK,TCGA-24-1103-01,-1,0.1214
55872,PBK,TCGA-24-1416-01,-1,0.0125
55872,PBK,TCGA-24-1422-01,-1,-0.6121
55872,PBK,TCGA-24-1430-01,0,0.3267
55872,PBK,TCGA-24-1431-01,-1,-0.3489
55872,PBK,TCGA-24-1435-01,-1,-0.396
55872,PBK,TCGA-24-1436-01,-2,-0.1709
55872,PBK,TCGA-24-1464-01,-2,0.0132
55872,PBK,TCGA-24-1474-01,-2,-0.2861
55872,PBK,TCGA-24-1544-01,-1,-0.745
55872,PBK,TCGA-24-1548-01,-1,0.617
55872,PBK,TCGA-24-1553-01,-1,-0.782
55872,PBK,TCGA-24-1555-01,0,0.3071
55872,PBK,TCGA-24-1557-01,-1,0.442
55872,PBK,TCGA-24-1558-01,-1,-0.3762
55872,PBK,TCGA-24-1562-01,0,0.2359
55872,PBK,TCGA-24-1565-01,0,-0.7021
55872,PBK,TCGA-24-1927-01,-1,0.0516
55872,PBK,TCGA-24-2024-01,-1,-0.4411
55872,PBK,TCGA-24-2030-01,-1,0.4238
55872,PBK,TCGA-24-2033-01,-1,0.1313
55872,PBK,TCGA-24-2261-01,-1,0.1168
55872,PBK,TCGA-24-2289-01,-1,-0.4296
55872,PBK,TCGA-24-2290-01,-1,0.4928
55872,PBK,TCGA-24-2298-01,0,1.3833
55872,PBK,TCGA-25-1312-01,-2,-0.3005
55872,PBK,TCGA-25-1313-01,-2,-0.5359
55872,PBK,TCGA-25-1318-01,-1,-0.49
55872,PBK,TCGA-25-1322-01,-1,0.2052
55872,PBK,TCGA-25-1323-01,-1,-1.2222
55872,PBK,TCGA-25-1329-01,1,0.2852
55872,PBK,TCGA-25-1623-01,1,0.5733
55872,PBK,TCGA-25-1628-01,1,-0.0251
55872,PBK,TCGA-25-1631-01,-1,-0.6504
55872,PBK,TCGA-25-2396-01,-1,0.1986
55872,PBK,TCGA-25-2397-01,-1,-0.3081
55872,PBK,TCGA-25-2399-01,-1,-0.2295
55872,PBK,TCGA-25-2404-01,-1,-0.2928
55872,PBK,TCGA-29-1688-01,0,1.0783
55872,PBK,TCGA-29-1690-01,0,-1.3996
55872,PBK,TCGA-29-1693-01,1,0.0857
55872,PBK,TCGA-29-1696-01,0,-0.4107
55872,PBK,TCGA-29-1697-01,-1,0.2286
55872,PBK,TCGA-29-1698-01,-1,-0.0597
55872,PBK,TCGA-29-1702-01,-1,-0.7771
55872,PBK,TCGA-29-1705-01,-1,-0.1878
55872,PBK,TCGA-29-1710-01,-1,-0.7917
55872,PBK,TCGA-29-1711-01,-1,-0.1772
55872,PBK,TCGA-29-1762-01,-1,0.3336
55872,PBK,TCGA-29-1763-01,1,-0.1344
55872,PBK,TCGA-29-1766-01,0,-0.1217
55872,PBK,TCGA-29-1768-01,-1,-0.5381
55872,PBK,TCGA-29-1769-01,0,0.6009
55872,PBK,TCGA-29-1770-01,-1,-0.123
55872,PBK,TCGA-29-1771-01,0,-0.4618
55872,PBK,TCGA-29-1785-01,0,0.226
55872,PBK,TCGA-29-2427-01,0,0.2829
55872,PBK,TCGA-29-2431-01,1,-0.2336
55872,PBK,TCGA-30-1887-01,-1,-0.2335
55872,PBK,TCGA-36-1569-01,-1,-1.1761
55872,PBK,TCGA-36-1570-01,-1,-0.1052
55872,PBK,TCGA-36-1571-01,-1,-0.1546
55872,PBK,TCGA-36-1577-01,-1,0.4061
55872,PBK,TCGA-36-1578-01,-1,-0.6397
55872,PBK,TCGA-36-1580-01,-1,-1.3043
55872,PBK,TCGA-36-2530-01,0,0.9779
55872,PBK,TCGA-36-2532-01,0,0.5807
55872,PBK,TCGA-36-2534-01,-1,-0.3281
55872,PBK,TCGA-36-2537-01,-1,-0.1892
55872,PBK,TCGA-36-2542-01,-1,-0.039
55872,PBK,TCGA-36-2544-01,-1,-0.6917
55872,PBK,TCGA-36-2545-01,-1,0.1642
55872,PBK,TCGA-36-2547-01,-1,0.2716
55872,PBK,TCGA-36-2549-01,0,-0.1479
55872,PBK,TCGA-59-2348-01,-2,0.2721
55872,PBK,TCGA-59-2351-01,-2,0.2789
55872,PBK,TCGA-59-2352-01,-1,-0.6484
55872,PBK,TCGA-59-2372-01,0,-0.3229
55872,PBK,TCGA-61-1724-01,-1,-0.0008
55872,PBK,TCGA-61-1727-01,-1,-0.7984
55872,PBK,TCGA-61-1741-01,-1,-0.4668
55872,PBK,TCGA-61-1907-01,-2,-0.4019
55872,PBK,TCGA-61-1910-01,0,0.2488
55872,PBK,TCGA-61-1911-01,0,-0.2287
55872,PBK,TCGA-61-1914-01,-1,-0.8393
55872,PBK,TCGA-61-1915-01,-1,-0.8275
55872,PBK,TCGA-61-1995-01,0,0.4085
55872,PBK,TCGA-61-2087-01,-1,0.8559
55872,PBK,TCGA-61-2088-01,0,-0.1138
55872,PBK,TCGA-61-2094-01,0,1.0315
5589,PRKCSH,TCGA-09-1664-01,0,-0.2847
5589,PRKCSH,TCGA-13-1404-01,1,0.2716
5589,PRKCSH,TCGA-13-1409-01,1,0.4513
5589,PRKCSH,TCGA-13-1410-01,2,0.4505
5589,PRKCSH,TCGA-13-1482-01,1,0.049
5589,PRKCSH,TCGA-13-1483-01,-1,-0.2857
5589,PRKCSH,TCGA-13-1485-01,0,-0.1883
5589,PRKCSH,TCGA-13-1487-01,1,0.0129
5589,PRKCSH,TCGA-13-1488-01,0,-0.1685
5589,PRKCSH,TCGA-13-1489-01,-1,-0.2268
5589,PRKCSH,TCGA-13-1492-01,-1,-0.0628
5589,PRKCSH,TCGA-13-1494-01,0,-0.0561
5589,PRKCSH,TCGA-13-1497-01,0,-0.08
5589,PRKCSH,TCGA-13-1500-01,-1,0.0183
5589,PRKCSH,TCGA-13-1501-01,1,-0.1072
5589,PRKCSH,TCGA-13-1504-01,-1,-0.0547
5589,PRKCSH,TCGA-13-1507-01,-2,-0.3001
5589,PRKCSH,TCGA-13-1511-01,0,0.1152
5589,PRKCSH,TCGA-13-2059-01,-1,0.0301
5589,PRKCSH,TCGA-13-2060-01,0,-0.0686
5589,PRKCSH,TCGA-13-2061-01,1,0.1252
5589,PRKCSH,TCGA-13-2065-01,0,0.4728
5589,PRKCSH,TCGA-23-1121-01,1,0.8224
5589,PRKCSH,TCGA-23-1122-01,-1,-0.1866
5589,PRKCSH,TCGA-24-1103-01,0,0.3458
5589,PRKCSH,TCGA-24-1416-01,1,0.6502
5589,PRKCSH,TCGA-24-1422-01,2,0.2597
5589,PRKCSH,TCGA-24-1430-01,0,-0.2636
5589,PRKCSH,TCGA-24-1431-01,-1,-0.0951
5589,PRKCSH,TCGA-24-1435-01,1,0.1135
5589,PRKCSH,TCGA-24-1436-01,1,0.2841
5589,PRKCSH,TCGA-24-1464-01,-1,-0.3721
5589,PRKCSH,TCGA-24-1474-01,2,0.9838
5589,PRKCSH,TCGA-24-1544-01,-1,0.4218
5589,PRKCSH,TCGA-24-1548-01,1,0.4654
5589,PRKCSH,TCGA-24-1553-01,0,-0.1006
5589,PRKCSH,TCGA-24-1555-01,1,-0.0813
5589,PRKCSH,TCGA-24-1557-01,1,-0.0716
5589,PRKCSH,TCGA-24-1558-01,1,0.6793
5589,PRKCSH,TCGA-24-1562-01,0,0.0325
5589,PRKCSH,TCGA-24-1565-01,1,-0.3868
5589,PRKCSH,TCGA-24-1920-01,2,0.0331
5589,PRKCSH,TCGA-24-1927-01,0,0.1193
5589,PRKCSH,TCGA-24-2024-01,0,-0.0165
5589,PRKCSH,TCGA-24-2030-01,-1,-0.2628
5589,PRKCSH,TCGA-24-2033-01,-1,-0.1463
5589,PRKCSH,TCGA-24-2261-01,-1,-0.1477
5589,PRKCSH,TCGA-24-2289-01,-1,-0.2553
5589,PRKCSH,TCGA-24-2290-01,-1,-0.4082
5589,PRKCSH,TCGA-24-2298-01,1,-0.2294
5589,PRKCSH,TCGA-25-1312-01,-1,0.2601
5589,PRKCSH,TCGA-25-1313-01,-1,-0.1116
5589,PRKCSH,TCGA-25-1318-01,-1,-0.2296
5589,PRKCSH,TCGA-25-1322-01,0,-0.1052
5589,PRKCSH,TCGA-25-1323-01,2,1.0641
5589,PRKCSH,TCGA-25-1329-01,-1,-0.4054
5589,PRKCSH,TCGA-25-1623-01,-1,-0.4297
5589,PRKCSH,TCGA-25-1628-01,1,0.2753
5589,PRKCSH,TCGA-25-1631-01,0,0.1084
5589,PRKCSH,TCGA-25-2396-01,2,0.2341
5589,PRKCSH,TCGA-25-2397-01,0,0.0959
5589,PRKCSH,TCGA-25-2399-01,2,0.3991
5589,PRKCSH,TCGA-25-2404-01,-1,-0.351
5589,PRKCSH,TCGA-29-1688-01,0,-0.223
5589,PRKCSH,TCGA-29-1690-01,0,-0.2855
5589,PRKCSH,TCGA-29-1693-01,0,-0.0495
5589,PRKCSH,TCGA-29-1696-01,-1,-0.4822
5589,PRKCSH,TCGA-29-1697-01,1,0.2183
5589,PRKCSH,TCGA-29-1698-01,1,0.3139
5589,PRKCSH,TCGA-29-1702-01,1,-0.1207
5589,PRKCSH,TCGA-29-1705-01,0,-0.1438
5589,PRKCSH,TCGA-29-1710-01,-1,-0.3402
5589,PRKCSH,TCGA-29-1711-01,1,0.1514
5589,PRKCSH,TCGA-29-1762-01,-1,-0.1745
5589,PRKCSH,TCGA-29-1763-01,-1,-0.179
5589,PRKCSH,TCGA-29-1766-01,1,-0.0404
5589,PRKCSH,TCGA-29-1768-01,0,-0.2488
5589,PRKCSH,TCGA-29-1769-01,-1,-0.1148
5589,PRKCSH,TCGA-29-1770-01,1,-0.0664
5589,PRKCSH,TCGA-29-1771-01,-1,-0.3173
5589,PRKCSH,TCGA-29-1785-01,1,-0.1442
5589,PRKCSH,TCGA-29-2427-01,-1,-0.3933
5589,PRKCSH,TCGA-29-2431-01,-1,-0.1695
5589,PRKCSH,TCGA-30-1887-01,0,-0.1346
5589,PRKCSH,TCGA-30-1891-01,0,0.013
5589,PRKCSH,TCGA-36-1569-01,-1,-0.276
5589,PRKCSH,TCGA-36-1570-01,1,0.1425
5589,PRKCSH,TCGA-36-1571-01,-1,-0.4639
5589,PRKCSH,TCGA-36-1577-01,-1,-0.9603
5589,PRKCSH,TCGA-36-1578-01,-1,-0.2062
5589,PRKCSH,TCGA-36-1580-01,0,-0.1225
5589,PRKCSH,TCGA-36-2530-01,1,0.043
5589,PRKCSH,TCGA-36-2532-01,0,-0.1372
5589,PRKCSH,TCGA-36-2534-01,1,-0.3227
5589,PRKCSH,TCGA-36-2537-01,-1,-0.0187
5589,PRKCSH,TCGA-36-2542-01,0,-0.2051
5589,PRKCSH,TCGA-36-2544-01,0,0.2696
5589,PRKCSH,TCGA-36-2545-01,0,-0.1267
5589,PRKCSH,TCGA-36-2547-01,1,0.0323
5589,PRKCSH,TCGA-36-2549-01,0,0.1643
5589,PRKCSH,TCGA-59-2348-01,1,-0.3732
5589,PRKCSH,TCGA-59-2351-01,1,-0.2507
5589,PRKCSH,TCGA-59-2352-01,1,0.3876
5589,PRKCSH,TCGA-59-2372-01,-1,0.5151
5589,PRKCSH,TCGA-61-1724-01,-1,-0.2173
5589,PRKCSH,TCGA-61-1727-01,0,0.0776
5589,PRKCSH,TCGA-61-1741-01,1,-0.1534
5589,PRKCSH,TCGA-61-1907-01,-1,-0.4064
5589,PRKCSH,TCGA-61-1910-01,0,-0.2953
5589,PRKCSH,TCGA-61-1911-01,-1,-0.3219
5589,PRKCSH,TCGA-61-1914-01,1,-0.1338
5589,PRKCSH,TCGA-61-1915-01,-1,-0.4061
5589,PRKCSH,TCGA-61-1918-01,1,-0.1565
5589,PRKCSH,TCGA-61-1995-01,0,-0.2326
5589,PRKCSH,TCGA-61-2008-01,1,-0.3406
5589,PRKCSH,TCGA-61-2087-01,1,0.4915
5589,PRKCSH,TCGA-61-2088-01,1,-0.1053
5589,PRKCSH,TCGA-61-2094-01,0,-0.1536
5589,PRKCSH,TCGA-61-2613-01,0,-0.1186
55907,CMAS,TCGA-09-1664-01,0,-0.4159
55907,CMAS,TCGA-13-1404-01,0,-0.2489
55907,CMAS,TCGA-13-1409-01,0,-0.0866
55907,CMAS,TCGA-13-1410-01,0,-0.7104
55907,CMAS,TCGA-13-1482-01,0,-0.2259
55907,CMAS,TCGA-13-1483-01,0,-0.8527
55907,CMAS,TCGA-13-1485-01,1,-0.1355
55907,CMAS,TCGA-13-1487-01,0,-0.9572
55907,CMAS,TCGA-13-1488-01,-1,-1.058
55907,CMAS,TCGA-13-1489-01,1,-0.5778
55907,CMAS,TCGA-13-1492-01,0,-0.6824
55907,CMAS,TCGA-13-1494-01,-1,-1.2423
55907,CMAS,TCGA-13-1497-01,-1,-0.4337
55907,CMAS,TCGA-13-1500-01,0,-0.7118
55907,CMAS,TCGA-13-1501-01,1,-0.7404
55907,CMAS,TCGA-13-1504-01,1,-0.1974
55907,CMAS,TCGA-13-1507-01,-1,-1.0075
55907,CMAS,TCGA-13-1511-01,0,-0.6491
55907,CMAS,TCGA-13-2059-01,2,1.0561
55907,CMAS,TCGA-13-2060-01,1,-0.9749
55907,CMAS,TCGA-13-2061-01,1,-0.2806
55907,CMAS,TCGA-13-2065-01,1,-0.4131
55907,CMAS,TCGA-23-1121-01,2,-0.4567
55907,CMAS,TCGA-23-1122-01,1,-0.803
55907,CMAS,TCGA-24-1103-01,0,-0.8437
55907,CMAS,TCGA-24-1416-01,0,-0.4777
55907,CMAS,TCGA-24-1422-01,1,-0.0711
55907,CMAS,TCGA-24-1430-01,1,-0.972
55907,CMAS,TCGA-24-1431-01,0,-0.6091
55907,CMAS,TCGA-24-1435-01,-1,-1.1016
55907,CMAS,TCGA-24-1436-01,1,-0.4969
55907,CMAS,TCGA-24-1464-01,1,-0.7497
55907,CMAS,TCGA-24-1474-01,1,0.7415
55907,CMAS,TCGA-24-1544-01,1,-0.1413
55907,CMAS,TCGA-24-1548-01,1,-0.3207
55907,CMAS,TCGA-24-1553-01,1,0.3669
55907,CMAS,TCGA-24-1555-01,0,-0.696
55907,CMAS,TCGA-24-1557-01,-1,0.1237
55907,CMAS,TCGA-24-1558-01,1,-0.8469
55907,CMAS,TCGA-24-1562-01,-1,-0.9468
55907,CMAS,TCGA-24-1565-01,1,0.5939
55907,CMAS,TCGA-24-1920-01,2,0.1823
55907,CMAS,TCGA-24-1927-01,1,-0.8726
55907,CMAS,TCGA-24-2024-01,0,-0.865
55907,CMAS,TCGA-24-2030-01,0,-0.6726
55907,CMAS,TCGA-24-2033-01,1,0.0125
55907,CMAS,TCGA-24-2261-01,0,-0.87
55907,CMAS,TCGA-24-2289-01,1,-0.796
55907,CMAS,TCGA-24-2290-01,1,-0.078
55907,CMAS,TCGA-24-2298-01,0,-0.6591
55907,CMAS,TCGA-25-1312-01,1,0.2101
55907,CMAS,TCGA-25-1313-01,1,-0.3877
55907,CMAS,TCGA-25-1318-01,1,-0.4655
55907,CMAS,TCGA-25-1322-01,0,-0.2912
55907,CMAS,TCGA-25-1323-01,1,-0.3971
55907,CMAS,TCGA-25-1329-01,2,2.4031
