Gene,Regression Coefficient (Effect Size),P-value,Sample Size,R-squared
55723,0.2336460903873744,1.8069287063838333e-05,105,0.1641683256872285
55738,0.2248570948336873,4.72071676446624e-10,119,0.2831681730536587
55746,0.0553171086508753,0.007928196579618,119,0.0587155619228434
55750,0.1930259933380918,1.418702158365828e-09,119,0.2698414947119263
55756,0.1119008139534883,0.0002351774140383,113,0.1152125356574563
5584,0.1923605745721271,7.28431469634475e-07,119,0.1899119539500532
55846,0.0938635399673735,0.0272763176470746,101,0.0482689522960494
55850,0.1746813334703102,6.489148473894033e-07,117,0.194454614757414
55856,0.1771551574375678,7.598161622865028e-06,119,0.1579990919929067
55872,0.2053863471424251,0.0021877858516729,113,0.081421340866513
5589,0.1766770624215809,2.6675739590065585e-10,119,0.2899916052931237
55907,0.3863047752808988,5.9618436317544435e-09,119,0.2521105183133338
55909,0.0912233333333333,0.0263367533592151,63,0.0783065602482506
55929,0.0691611415070877,0.0075154599433171,119,0.0594894253775887
55974,0.1820629255989911,0.013220399420268,59,0.1029543780658565
56342,0.0923225574065736,0.0003162655102114,119,0.105363727941819
56829,0.0856777791878173,0.0001884669138221,119,0.1127901203246031
56850,0.0680936191335739,0.001073096532491,119,0.087726866459785
56893,0.1942988354898337,1.4471522206233719e-09,119,0.269598931727479
56897,0.1855667523879501,4.1111541998060746e-10,119,0.284826535683499
56922,0.1007939323929961,0.0056504433659553,119,0.063622272707732
56943,0.0473592230070635,0.0485125417107688,119,0.0328563371602095
56957,0.2001788496213487,9.72766991320227e-07,113,0.1950742413093793
56987,0.1293293350963354,0.0001787913834932,117,0.1154083909557669
57018,0.082586561392201,0.0381047100548964,111,0.0388583326668645
5704,0.0382087422087262,0.0007124777122354,119,0.0936538012830986
5708,0.0808481319747695,5.398466816969064e-06,119,0.1627122591459404
5714,0.0390663415414134,0.0059152280510284,119,0.062958287306721
57153,0.1944739069983007,3.2615259543341385e-08,119,0.2306158354716178
57180,0.122119154334038,0.015767560611829,96,0.060432364768691
57326,0.2628516918789809,7.946486283070035e-06,119,0.1573794845149243
57380,0.2292068660360084,1.8624357986408285e-06,74,0.2722975532044708
57459,0.109344893397524,1.6637438517893283e-05,119,0.1471155895369934
5747,0.23352775,1.8191707556384277e-15,119,0.4188941485710424
57473,0.2638900741489721,7.911896847291135e-09,119,0.2485693127692808
57488,0.1364403959231674,1.0530723308930877e-08,119,0.244975829264598
57530,0.1883799299474605,9.882990529897264e-05,119,0.1220031722218171
5754,0.0892579791943337,0.0085239901847124,119,0.0576672283836559
57552,0.1579821851749793,0.003532539914689,119,0.0704384400788059
57572,0.1264188106796116,2.1736878773492806e-05,119,0.1433793812176316
57592,0.075800290866783,0.0134083596592184,114,0.0533597575666361
5763,0.2049535821492896,2.48513411418588e-06,119,0.173333425901067
57655,0.1317910909693821,4.452919790468575e-05,112,0.1411898979133486
5777,0.1121123129115945,0.0009205263029692,119,0.0899476378717628
57794,0.1291423305714893,4.3214119917931373e-10,119,0.2842286674252735
57805,0.2637748698315466,2.409595985320845e-18,119,0.4805409683841187
5786,0.1659897477931904,1.9167361704622782e-10,119,0.2939152484066955
5792,0.1803260188087774,1.1429058900213196e-05,119,0.1523429345044454
5806,0.3533230410447762,0.001875301705484,105,0.0900037849866611
5830,0.1241362874502409,2.5273377484872015e-08,119,0.2338765980601614
58513,0.1589601077629214,1.2757176891820426e-10,119,0.2987198517582399
58525,0.1978020475113122,2.9737640167778515e-09,113,0.2727749418221945
586,0.2169235482220518,0.0288654519459186,119,0.0401626800503414
5862,0.1670001865207658,2.9461488178559157e-10,119,0.2888085643381576
5870,0.1345979287875261,8.87472227138851e-08,119,0.2176974369090329
5886,0.2448055303412338,2.7351464045393168e-17,119,0.4587230433297801
5912,0.1029955160999097,0.0368453719377408,119,0.0367121220030672
5922,0.080264993153811,0.004408781997073,114,0.0701279933186669
5925,0.2919359437250995,1.595947380765633e-08,119,0.2397229689182983
5927,0.060870395614165,0.038035818302755,110,0.039240111434349
59286,0.1895119233135123,2.0023126679647384e-14,101,0.4479160156608065
5965,0.1602754374158815,1.4131308179977586e-07,119,0.2116293035776379
5976,0.1428185351270553,5.071538414816928e-17,119,0.4530359562513699
598,0.1512896385542169,0.0041732972138833,119,0.0680186532261071
5984,0.1342328267477203,1.9633046486249305e-05,119,0.1448033414763819
5989,0.1746444361277444,4.0176373883679115e-10,117,0.2892797560218866
5993,0.1463860724779628,0.0015043486596153,114,0.0863789268490509
6009,0.2378422110552764,8.568166607336253e-14,119,0.3798383173103417
60412,0.0392854362262422,0.0079329707754958,119,0.0587068498878815
60492,0.1970565925925926,1.885547046848436e-09,119,0.2663590551556177
60493,0.1627279066834804,3.726637781903071e-05,119,0.1358105998128206
6183,0.069298426966292,0.0063133314625729,119,0.0620141840812918
622,0.3057108570973392,4.3758616712121e-08,119,0.2268426091593895
6239,0.0936740963855422,0.0005431889156127,116,0.1000177346764408
6271,0.5509474256475856,0.0004054278928468,119,0.1017898344810795
6277,0.224703693636073,0.036242376206596,119,0.0369445897680177
6284,0.2717058842340902,0.0001365288215058,119,0.1173982667353552
6305,0.1402544140969162,6.57051530240363e-06,116,0.1638671520376153
636,0.255759266148123,1.2909518373716585e-06,119,0.1822157092621134
6389,0.1238887358757062,2.601170185255988e-05,119,0.1408638462790511
63898,0.2212460579619818,5.0098309306778695e-06,119,0.163739792476389
63915,0.0770597901734704,0.0009273111767112,116,0.0921029587811846
63933,0.181343806964244,1.5756602172736325e-07,117,0.2134514237243918
63971,0.0895572969187674,0.013770915586736,107,0.0564048316627274
64073,0.4660263619822328,1.0928881463589166e-05,104,0.1734891033957494
64083,0.1729582219419924,5.1078576611338e-08,119,0.2248502533064419
64121,0.1527322091062394,1.0217252368965394e-09,119,0.2738408206680233
64216,0.2435562391033622,2.692508499546751e-10,117,0.2941131745179841
6434,0.0991600428313796,2.609551026322865e-06,119,0.1726677877280248
64434,0.1852966853207061,1.7554506322613548e-06,113,0.1867606845492173
6464,0.1289053629690049,0.0014056278771594,117,0.0852141034112964
647024,0.1740979202279202,0.0002875050879819,106,0.1193068866709018
64743,0.0605816770186335,0.0080403377760122,119,0.0585123073167412
64754,0.2302587585481326,3.990070132193442e-07,115,0.2042061728990543
64778,0.098623799837266,0.0054930429794607,119,0.0640319531427511
64798,0.1838123166093098,2.8667024863673005e-05,119,0.1394997610053054
6480,0.1551531115879829,0.0018379175820829,119,0.0799243419105271
6482,0.1657790010741138,0.0208656063160231,88,0.0605207804910202
64834,0.2433775390345222,7.065943908464441e-08,110,0.2367497901314327
648791,0.2064678947368421,0.0043403227536105,84,0.0949969679540269
65095,0.2536089696777266,3.718876964108679e-15,119,0.4118299812778505
65123,0.0663074826560951,0.0148940087474919,119,0.0496177306360696
65125,0.1644631812998859,1.9745780481276378e-08,119,0.2370205088829226
6513,0.2473822720213003,0.0009444136161567,119,0.0895767671805655
6522,0.1497088362068965,4.345681611913798e-05,119,0.1336445369698871
65265,0.2046909326052593,4.2479697255472073e-05,104,0.1521765385655297
653519,0.0987945217391304,0.0048998354115657,119,0.0656896173477091
6596,0.2029191102921821,6.297690447051241e-09,119,0.2514259195914706
6597,0.0658473289994347,0.0215269503793398,119,0.0443387838020795
66036,0.0801792402826855,0.0181822734773258,98,0.0567381332906513
6641,0.1665514755857628,6.514158438935774e-06,119,0.1601242271466703
665,0.1312159090909091,0.0224176532005513,54,0.0962583108858069
6674,0.1990900471142521,0.0046041882552157,73,0.1076275954387
670,0.279219893558451,6.081340475264135e-10,119,0.280121022666148
6713,0.1694455284552845,0.0004448278473301,119,0.1004535809707835
673,0.116188293985385,0.0004854745877827,107,0.1099332185542648
6742,0.2483033847570803,5.3230812916669706e-11,119,0.3089312712765533
6745,0.1345563541870954,3.222535037545197e-08,119,0.2307698872282715
6829,0.1824515499070055,2.1916849496081662e-11,119,0.3191548273490248
684,0.2449724177666039,1.176747667024337e-06,119,0.1834655517782629
6873,0.0558007102531415,0.0256189356674429,117,0.0425731264549205
6874,0.1075346169772257,0.0049697532981247,107,0.0727232379697627
6894,0.2684022927689594,1.3006057565716245e-07,103,0.2421209988728431
6905,0.1294693045256968,2.3215663524339785e-05,119,0.1424578089999305
6917,0.1767685615199034,7.553404565496362e-07,119,0.1894258782696933
7001,0.1653110669597565,1.3841255681749366e-05,119,0.1496800706961474
7037,0.2157795479603086,0.0004194728671596,119,0.1012992631893491
7059,0.1216800534963699,0.0403413525010167,119,0.0354373464042795
7095,0.2032202166064982,2.915496079662529e-09,119,0.2609942047166972
7165,0.2543261206606,2.380396445548377e-11,119,0.3182093091133567
7167,0.1808907544526716,2.4146176283342788e-08,119,0.2344586541832294
7171,0.1176283791415662,0.0031489892245115,119,0.0721072240470745
7172,0.1847961595273264,3.551423577479043e-05,119,0.1364886256801643
7204,0.1477988691852995,9.128346890447565e-08,119,0.2173310406959913
7227,0.1649037290535756,0.0003663611017307,113,0.1085387899895845
7257,0.1046395569620252,0.0008115650852307,119,0.0917707190948904
727957,0.3930186708860763,6.754112097598069e-15,117,0.411247446781792
7297,0.0881559322033898,0.0120156060219949,77,0.0811871363457245
7328,0.1823439964157706,3.1532041514678807e-06,119,0.1700851850399974
7355,0.1013884908536585,0.0033108553659868,87,0.0970573879479361
7392,0.0971211050724637,8.714721606014749e-05,117,0.1258120093591943
7405,0.0706847607361963,0.0111001510457185,113,0.0566916255597774
7486,0.1115671466548515,0.0348538347311837,81,0.0551363184150585
7534,0.2826349447513811,6.738563970908773e-16,119,0.4285686538829565
767,0.204041763678696,0.0349741930026659,114,0.0390927054982908
7675,0.2592787124463518,9.66021815726844e-09,102,0.2815709545591952
7705,0.1391476281287246,0.0002135547728633,68,0.1888050896000705
7791,0.0746107421875,0.0417809131357711,119,0.0349453308468723
79016,0.0745363597246127,0.0203005410910885,116,0.0463430403908107
79033,0.1503215742352648,8.651876524383783e-06,119,0.1562029109557042
79053,0.1260102475379291,0.0417621915980306,105,0.0396294548532281
79078,0.2734207653550863,8.007185840870059e-14,117,0.3857047448503446
79087,0.2635092281879194,4.538043028439263e-06,68,0.2744947493950546
7913,0.1644907680945346,1.5645466733577838e-06,119,0.1796170126628608
79139,0.1601988808227464,8.531922611054227e-06,109,0.1697587269294858
7915,0.2310837785016287,1.3168135054071504e-05,119,0.1503739182002748
79169,0.1484901358112938,3.761774899043829e-05,116,0.1390027093244318
79171,0.1634898818051575,0.0002113515500779,119,0.1111488386616508
79174,0.151134363767074,0.0080721042622234,116,0.0599529687804546
79572,0.073752114924182,0.0122273109186299,100,0.0623542757778959
79666,0.1848097551546391,2.023678112199497e-06,117,0.1789104686731563
79709,0.1737879006913891,7.876739094848351e-06,119,0.1575013759116331
79717,0.269309096960284,1.0199374051114724e-08,119,0.2453784001652782
79718,0.2012522617773019,8.949130071236441e-10,119,0.2754496781159531
79731,0.2602549029417649,6.46282333583427e-14,119,0.3827814572395404
79753,0.13569023982701,8.217600205705873e-10,119,0.2764832368860445
79792,0.2202291009463723,6.626372436163333e-07,119,0.19117930003806
7984,0.2437232276657059,4.859222613819266e-15,116,0.4173239254470042
79888,0.150737529384109,0.000202931980278,119,0.1117312350984799
7991,0.1792026711996113,0.0172265865453741,93,0.0607596540130243
79912,0.1471343062347188,0.0019425699391747,109,0.0862196776058297
79932,0.2658870860927153,7.626370332553564e-11,117,0.3091465416615097
79939,0.1483400352494576,9.06877970331568e-06,105,0.1748252154528855
79977,0.1362191347753743,0.0002332915711977,119,0.1097330309523103
80005,0.1295978526110297,0.002440642106528,108,0.0833719826337384
80222,0.3195058731265249,1.4198881276377726e-11,119,0.3241036643339142
80227,0.0807335341102527,0.0189463530578791,114,0.0481843298766504
80305,0.1271597916666666,0.001532290835194,99,0.0988007642897386
80308,0.1121675159235668,0.00139340241357,119,0.0839410997702566
80331,0.1921590158409168,2.6381096548939703e-06,119,0.1725194207078731
8078,0.2301471883129878,2.7803248761577367e-16,119,0.4370600982501769
8079,0.1585318619418272,4.707975374655995e-05,117,0.1346655283555062
80851,0.165488474350433,0.0021390442813982,58,0.1561776764943738
8087,0.1901544828391313,6.557402175652704e-13,119,0.3581923887428788
81,0.2314864669247602,8.166260536591416e-16,119,0.4267090098284207
81034,0.1797496807661612,0.0001615692521601,93,0.1455093520342915
81037,0.2140403679653679,5.3595358752663495e-11,117,0.3132960226786577
811,0.1289099633455515,4.802543094688501e-06,119,0.1643205158803196
81502,0.2454985693848354,8.119440984814558e-07,119,0.1884568473386887
81567,0.1595536477740732,0.0001075827020601,119,0.1207952560572865
81570,0.1099736853448275,1.5188522202541451e-06,119,0.1800181921654261
81609,0.1235121541155866,3.835190470579592e-07,119,0.1984674527901876
81611,0.1589731613802718,0.0010385949838005,119,0.088200229671405
81858,0.1659036746302616,6.629318448762123e-06,119,0.1598824991781586
81890,0.1317993570722057,1.5842949427835121e-07,117,0.2133788265301064
8301,0.0637302866242038,0.0083569463334334,119,0.0579535127508894
83481,0.3036111585944919,8.341522917098396e-07,119,0.1880947425629213
835,0.1283174770965468,3.052676420479542e-07,117,0.204623968737463
83590,0.1817803452334249,2.9023870077160973e-09,113,0.2730861814124624
83642,0.147174102079395,0.0104966618392222,106,0.061309222784783
83696,0.0737647813590638,0.0003530873887337,119,0.1037797390346529
83732,0.2335666112784297,3.5693229404520237e-11,114,0.3250343318759773
83940,0.2097938670625856,2.574662087792783e-07,119,0.2037433203175589
84062,0.0983723103171417,4.909360150562135e-05,119,0.1319229008944629
84079,0.1803725,7.530025045467387e-05,75,0.1943809187302636
8416,0.2100918507787033,0.0490509585756935,117,0.0332640691855198
84232,0.1770201812917033,1.9661613823839574e-07,112,0.2189789388884602
84233,0.1657611111111111,2.722337649998064e-09,119,0.2618404082501169
84245,0.2820044622425631,1.075893777265599e-12,119,0.3528170503156345
84248,0.1604582842122032,4.17367050480146e-06,119,0.1662470460827511
84261,0.2136547587791269,3.15762728326867e-07,85,0.2716132816188471
84284,0.3146883954533439,1.5447449735243332e-10,119,0.2964654526834412
84292,0.0604099470276633,0.0329417363075807,91,0.0500983811316548
84294,0.1825667800025185,5.233012673573057e-05,106,0.1462124163900341
84306,0.182825431455552,5.826809789376486e-06,89,0.2113832682231649
84320,0.1452972727272728,0.0001035282766075,119,0.1213421920217102
8443,0.1222679215270413,0.0004350267392634,119,0.1007746675756008
8454,0.1156069127516778,4.0643190306079854e-13,119,0.3633446558896169
84619,0.2767285964604871,9.633859828541704e-09,116,0.2517031262876769
84705,0.2206418824352693,0.0003566849090934,67,0.1792923211923102
8476,0.1486764199192462,3.877261860932089e-05,119,0.1352524694926843
84859,0.0928262459546925,0.0001323991651137,119,0.1178365803635652
84875,0.2250125142207053,1.95892126861388e-12,119,0.3462538219440697
84886,0.0933236650824713,0.0330870621854609,117,0.0388845904912662
84920,0.2013449008498584,1.292390408178975e-05,117,0.1530528012149237
84955,0.2209702522704338,7.431209248891917e-19,119,0.4907934396147095
8496,0.1391690533614711,0.000106521530972,119,0.1209364086194586
84991,0.0670794275075634,0.0008890482310822,119,0.0904512627566134
8500,0.1773886334336054,2.4252326877690398e-12,119,0.3438997173014287
85415,0.3108033906399237,4.5695364091750105e-11,119,0.3107001260021427
85441,0.1423895923167386,0.0067741664626598,111,0.0653401211786181
85453,0.2305756443634469,0.0035884906643569,119,0.0702102898254622
85476,0.2384927254098361,6.538337350063275e-09,119,0.250957143478983
86,0.1318850374732333,2.503746408485367e-07,119,0.2041119757777196
8625,0.1164876783398183,0.0023800780042779,54,0.1640612398209018
8644,0.1755661742783574,0.0026021163257336,116,0.0767780145037803
8666,0.0729511481314723,1.3536734568659166e-05,119,0.1499897429192416
8677,0.1421045474325501,2.04617822297518e-05,107,0.1593923281485831
8694,0.1580806370875995,1.100915771702381e-06,119,0.1843634076327589
8706,0.2770055849056602,0.0315426829440412,54,0.0858492316442046
8725,0.1074013954997836,8.44607545203129e-05,115,0.1283574587193483
8726,0.1041670304365239,0.0027686346805549,119,0.0739763506075799
8737,0.1154935033951183,7.979903542994739e-08,119,0.2190780612606713
8743,0.3921268260641092,9.804718628143844e-06,81,0.2204162231812151
8761,0.2192262265917604,6.76420385493208e-10,119,0.2788370459403327
8772,0.1001612032212221,0.0018157448088558,116,0.0821281189344316
8799,0.1544446086956521,8.486641355094736e-05,119,0.1241688189006051
8805,0.109843909626719,0.0034731698504594,119,0.0706845237262852
8833,0.1570701479547432,3.13549736040692e-06,119,0.1701621294435383
8891,0.1065650024900398,6.133564270878139e-06,119,0.1609542528452867
8893,0.0633903994225216,0.0151047474717906,119,0.0494157847838597
8907,0.0743107011070111,0.00019692910006,119,0.1121612829213836
898,0.3201172323759791,0.0003082063716174,48,0.2487813003438156
8991,0.266121795325779,0.0006466181061186,119,0.0950555307473692
89953,0.1663816511730854,8.803210692369601e-08,119,0.2178026112260467
90268,0.1654521488397639,2.563690061393945e-07,116,0.2085806201680438
90378,0.1484530070754717,0.0037494032160261,69,0.1186695876546668
90441,0.1158082028337061,0.0004063634848878,117,0.1034386369115162
90459,0.2770324977210576,2.5568072828545684e-15,111,0.4382239276695249
90522,0.0995200944881889,0.0067399546054401,87,0.0832041246585154
91289,0.1813068189625559,0.0007811578298609,119,0.0923230947512551
9129,0.0768079295921923,0.0046073390341517,119,0.0665826976925646
9141,0.2479964171974523,1.1176654399606868e-11,119,0.3268175640016686
9149,0.2341869967893306,2.1777416019469506e-06,91,0.2238650710901213
9166,0.2227386600695373,9.784917773523353e-08,103,0.2462620083097728
91782,0.1956578378378378,5.83817034453431e-10,112,0.2955968250728648
9181,0.128199498027967,0.0001387339533047,119,0.1171695676289832
9197,0.2528541222254252,3.0117841194468786e-10,117,0.2927629553924282
92092,0.1304747588832488,3.408981052967462e-05,119,0.1370646733721099
92140,0.2082486909823226,2.8543321683149402e-15,119,0.4144535924703599
9231,0.1516174422799422,4.758056213703079e-07,83,0.2701873084398114
92609,0.2719275805951642,2.9629951040645254e-18,119,0.4787182932340762
9276,0.0728450615430801,0.002082286501522,119,0.0781124843714472
928,0.1530402019230769,1.8238508351912872e-05,119,0.1458329265977462
9319,0.390085993408663,2.8669547427574864e-12,119,0.3420493971227182
93323,0.1741070362473348,0.0017088437788247,68,0.1394550517404363
93343,0.1542506075843284,5.224481813979322e-08,119,0.2245590820735773
93436,0.1510260850880962,1.306264035435439e-07,119,0.212657959721194
9371,0.1306772613065327,9.720941227925384e-05,119,0.1222383860575558
9425,0.2118784413145539,9.482972524870912e-12,119,0.3286749381896415
94274,0.4192020101171458,2.2460457289927955e-06,97,0.2107834960728638
9445,0.2443974412616671,8.838938636372857e-07,119,0.1873170457377897
9453,0.2858794222903885,7.507115151875878e-14,119,0.3812198168593538
9521,0.19081614041969,4.277016068548277e-09,119,0.2562471906144583
9524,0.2639365932642485,4.652475061181497e-13,119,0.3618929728582422
9545,0.1470764890282132,4.421709838565713e-05,119,0.1333998458381415
9554,0.1012737391304347,0.000316992522812,119,0.1053307180737003
9557,0.0789444347826087,0.0263687232480584,119,0.0414475113061909
9601,0.2406155826310004,5.774799286210603e-12,119,0.3342514962382574
961,0.2234013199577613,0.0006983486988032,119,0.0939433389246628
9639,0.2525321333333333,4.488845488986825e-05,63,0.2405708801571333
9670,0.0915761239368165,0.0118102707688952,108,0.0583149972429777
96764,0.2449435230024212,2.332475563637825e-07,116,0.2098527413725456
9682,0.1233470611388087,1.5221779487830274e-05,117,0.1507409029090735
9684,0.329889385665529,3.416964884062944e-10,119,0.2870393919784028
9690,0.2081733045977011,1.1846638528065104e-15,119,0.4230919276765031
9701,0.2020174657534247,0.0081787197237198,61,0.1126711220307636
9718,0.1965589757412399,0.0044094893718767,81,0.0981129608133692
9725,0.1470675288842904,0.0003778040806341,104,0.1170734091243356
9757,0.0994352194492255,0.0298352632992774,71,0.066563438752786
9762,0.153071978021978,0.0312269884237591,49,0.0949632536388619
9777,0.1095112048192771,0.001130257060502,119,0.0869750056068505
9789,0.100013868174164,0.0033976827732661,119,0.0710035636701406
9791,0.1659752684236212,0.0004529417397555,119,0.1001930391698621
9817,0.1466912119575004,3.195019350502444e-07,113,0.2105587165547428
9828,0.0882972481136263,0.0010795919566302,119,0.0876394461047153
9846,0.2113664647294383,7.47283956417208e-08,116,0.2250330834951754
9847,0.2120016853932584,3.1138553753439914e-08,119,0.2312091702968699
9859,0.0723706766055045,0.0205911682962151,119,0.0449738567364444
9869,0.0774903329935439,0.0037305563182865,119,0.0696466223867838
9873,0.1180384257206207,9.851311062260744e-05,116,0.1250638757764993
9885,0.2024183858643744,5.548008891928526e-10,117,0.2853595034945787
9967,0.0799299116375258,0.0001065882403336,119,0.1209274942872746
9972,0.1769974150664697,1.905298563739887e-12,119,0.3465592155939728
9997,0.1933510806916426,0.0001314017861497,116,0.1208652383733851
