Unnamed: 0,Gene,Gene_HGNC,Sample,CNA,Protein
109187,85476,GFM1,TCGA-61-1915-01,1,-0.235
109188,85476,GFM1,TCGA-61-1918-01,1,0.0148
109189,85476,GFM1,TCGA-61-1995-01,0,-0.1376
109190,85476,GFM1,TCGA-61-2008-01,1,0.4731
109191,85476,GFM1,TCGA-61-2087-01,2,0.6815
109192,85476,GFM1,TCGA-61-2088-01,0,-0.5372
109193,85476,GFM1,TCGA-61-2094-01,2,0.2652
109194,85476,GFM1,TCGA-61-2613-01,1,-0.305
109195,86,ACTL6A,TCGA-09-1664-01,0,-0.1611
109196,86,ACTL6A,TCGA-13-1404-01,1,0.167
109197,86,ACTL6A,TCGA-13-1409-01,1,0.0399
109198,86,ACTL6A,TCGA-13-1410-01,1,-0.0143
109199,86,ACTL6A,TCGA-13-1482-01,0,-0.1488
109200,86,ACTL6A,TCGA-13-1483-01,1,-0.0834
109201,86,ACTL6A,TCGA-13-1485-01,0,-0.2044
109202,86,ACTL6A,TCGA-13-1487-01,1,0.1782
109203,86,ACTL6A,TCGA-13-1488-01,2,0.0344
109204,86,ACTL6A,TCGA-13-1489-01,1,0.2034
109205,86,ACTL6A,TCGA-13-1492-01,1,0.5717
109206,86,ACTL6A,TCGA-13-1494-01,1,-0.0694
109207,86,ACTL6A,TCGA-13-1497-01,2,0.57
109208,86,ACTL6A,TCGA-13-1500-01,0,-0.2757
109209,86,ACTL6A,TCGA-13-1501-01,1,-0.017
109210,86,ACTL6A,TCGA-13-1504-01,1,-0.1968
109211,86,ACTL6A,TCGA-13-1507-01,1,-0.0814
109212,86,ACTL6A,TCGA-13-1511-01,2,0.0946
109213,86,ACTL6A,TCGA-13-2059-01,2,-0.0528
109214,86,ACTL6A,TCGA-13-2060-01,1,-0.1848
109215,86,ACTL6A,TCGA-13-2061-01,1,0.3048
109216,86,ACTL6A,TCGA-13-2065-01,1,-0.0875
109217,86,ACTL6A,TCGA-23-1121-01,1,0.509
109218,86,ACTL6A,TCGA-23-1122-01,1,0.0377
109219,86,ACTL6A,TCGA-24-1103-01,0,-0.147
109220,86,ACTL6A,TCGA-24-1416-01,0,0.0388
109221,86,ACTL6A,TCGA-24-1422-01,0,-0.1556
109222,86,ACTL6A,TCGA-24-1430-01,0,-0.1
109223,86,ACTL6A,TCGA-24-1431-01,1,0.0306
109224,86,ACTL6A,TCGA-24-1435-01,1,-0.1609
109225,86,ACTL6A,TCGA-24-1436-01,1,0.1175
109226,86,ACTL6A,TCGA-24-1464-01,0,-0.0385
109227,86,ACTL6A,TCGA-24-1474-01,1,0.2504
109228,86,ACTL6A,TCGA-24-1544-01,1,0.0885
109229,86,ACTL6A,TCGA-24-1548-01,1,0.2161
109230,86,ACTL6A,TCGA-24-1553-01,1,-0.1255
109231,86,ACTL6A,TCGA-24-1555-01,1,0.1144
109232,86,ACTL6A,TCGA-24-1557-01,2,0.1078
109233,86,ACTL6A,TCGA-24-1558-01,1,-0.0104
109234,86,ACTL6A,TCGA-24-1562-01,2,0.0751
109235,86,ACTL6A,TCGA-24-1565-01,0,-0.1532
109236,86,ACTL6A,TCGA-24-1920-01,2,0.434
109237,86,ACTL6A,TCGA-24-1927-01,2,0.0448
109238,86,ACTL6A,TCGA-24-2024-01,0,-0.0046
109239,86,ACTL6A,TCGA-24-2030-01,0,0.0077
109240,86,ACTL6A,TCGA-24-2033-01,1,0.025
109241,86,ACTL6A,TCGA-24-2261-01,1,0.0742
109242,86,ACTL6A,TCGA-24-2289-01,1,-0.2261
109243,86,ACTL6A,TCGA-24-2290-01,1,-0.0321
109244,86,ACTL6A,TCGA-24-2298-01,1,0.0668
109245,86,ACTL6A,TCGA-25-1312-01,1,0.1483
109246,86,ACTL6A,TCGA-25-1313-01,0,-0.1358
109247,86,ACTL6A,TCGA-25-1318-01,1,-0.167
109248,86,ACTL6A,TCGA-25-1322-01,0,-0.0627
109249,86,ACTL6A,TCGA-25-1323-01,1,0.1727
109250,86,ACTL6A,TCGA-25-1329-01,1,-0.0043
109251,86,ACTL6A,TCGA-25-1623-01,1,-0.0019
109252,86,ACTL6A,TCGA-25-1628-01,2,0.0732
109253,86,ACTL6A,TCGA-25-1631-01,2,0.141
109254,86,ACTL6A,TCGA-25-2396-01,1,-0.0175
109255,86,ACTL6A,TCGA-25-2397-01,-1,-0.1084
109256,86,ACTL6A,TCGA-25-2399-01,1,0.06
109257,86,ACTL6A,TCGA-25-2404-01,1,0.0349
109258,86,ACTL6A,TCGA-29-1688-01,1,-0.0507
109259,86,ACTL6A,TCGA-29-1690-01,0,-0.2236
109260,86,ACTL6A,TCGA-29-1693-01,2,0.1405
109261,86,ACTL6A,TCGA-29-1696-01,0,-0.0346
109262,86,ACTL6A,TCGA-29-1697-01,2,0.283
109263,86,ACTL6A,TCGA-29-1698-01,1,0.2343
109264,86,ACTL6A,TCGA-29-1702-01,1,0.1764
109265,86,ACTL6A,TCGA-29-1705-01,1,-0.0912
109266,86,ACTL6A,TCGA-29-1710-01,1,-0.2551
109267,86,ACTL6A,TCGA-29-1711-01,1,0.0537
109268,86,ACTL6A,TCGA-29-1762-01,0,0.001
109269,86,ACTL6A,TCGA-29-1763-01,1,-0.0553
109270,86,ACTL6A,TCGA-29-1766-01,1,-0.0126
109271,86,ACTL6A,TCGA-29-1768-01,1,-0.47
109272,86,ACTL6A,TCGA-29-1769-01,2,0.27
109273,86,ACTL6A,TCGA-29-1770-01,1,0.1923
109274,86,ACTL6A,TCGA-29-1771-01,0,-0.4009
109275,86,ACTL6A,TCGA-29-1785-01,1,-0.0202
109276,86,ACTL6A,TCGA-29-2427-01,0,-0.2502
109277,86,ACTL6A,TCGA-29-2431-01,1,0.2267
109278,86,ACTL6A,TCGA-30-1887-01,2,-0.0734
109279,86,ACTL6A,TCGA-30-1891-01,1,-0.0907
109280,86,ACTL6A,TCGA-36-1569-01,1,-0.2415
109281,86,ACTL6A,TCGA-36-1570-01,1,-0.0163
109282,86,ACTL6A,TCGA-36-1571-01,0,-0.0173
109283,86,ACTL6A,TCGA-36-1577-01,1,0.2341
109284,86,ACTL6A,TCGA-36-1578-01,1,0.0199
109285,86,ACTL6A,TCGA-36-1580-01,1,-0.1034
109286,86,ACTL6A,TCGA-36-2530-01,1,0.0999
109287,86,ACTL6A,TCGA-36-2532-01,1,0.2778
109288,86,ACTL6A,TCGA-36-2534-01,2,0.1532
109289,86,ACTL6A,TCGA-36-2537-01,0,-0.1362
109290,86,ACTL6A,TCGA-36-2542-01,1,-0.0252
109291,86,ACTL6A,TCGA-36-2544-01,2,0.0684
109292,86,ACTL6A,TCGA-36-2545-01,1,-0.0391
109293,86,ACTL6A,TCGA-36-2547-01,2,0.2207
109294,86,ACTL6A,TCGA-36-2549-01,-1,-0.4935
109295,86,ACTL6A,TCGA-59-2348-01,0,-0.324
109296,86,ACTL6A,TCGA-59-2351-01,2,-0.1655
109297,86,ACTL6A,TCGA-59-2352-01,1,-0.0935
109298,86,ACTL6A,TCGA-59-2372-01,2,0.2255
109299,86,ACTL6A,TCGA-61-1724-01,2,0.0879
109300,86,ACTL6A,TCGA-61-1727-01,-1,-0.1844
109301,86,ACTL6A,TCGA-61-1741-01,2,0.9695
109302,86,ACTL6A,TCGA-61-1907-01,1,0.1829
109303,86,ACTL6A,TCGA-61-1910-01,2,0.5176
109304,86,ACTL6A,TCGA-61-1911-01,2,-0.0241
109305,86,ACTL6A,TCGA-61-1914-01,1,-0.3082
109306,86,ACTL6A,TCGA-61-1915-01,1,-0.124
109307,86,ACTL6A,TCGA-61-1918-01,2,-0.0131
109308,86,ACTL6A,TCGA-61-1995-01,0,0.0551
109309,86,ACTL6A,TCGA-61-2008-01,2,0.0739
109310,86,ACTL6A,TCGA-61-2087-01,0,0.1808
109311,86,ACTL6A,TCGA-61-2088-01,0,0.3186
109312,86,ACTL6A,TCGA-61-2094-01,2,-0.02
109313,86,ACTL6A,TCGA-61-2613-01,1,-0.3283
109314,8625,RFXANK,TCGA-13-1404-01,0,-0.3202
109315,8625,RFXANK,TCGA-13-1409-01,1,0.3797
109316,8625,RFXANK,TCGA-13-1487-01,-1,-0.0483
109317,8625,RFXANK,TCGA-13-1488-01,0,-0.1951
109318,8625,RFXANK,TCGA-13-1492-01,-1,0.2777
109319,8625,RFXANK,TCGA-13-1494-01,0,0.0775
109320,8625,RFXANK,TCGA-13-1497-01,1,0.4366
109321,8625,RFXANK,TCGA-13-1507-01,-1,0.0841
109322,8625,RFXANK,TCGA-13-1511-01,0,0.2115
109323,8625,RFXANK,TCGA-13-2060-01,-1,-0.0509
109324,8625,RFXANK,TCGA-23-1121-01,1,0.0005
109325,8625,RFXANK,TCGA-24-1103-01,0,0.0386
109326,8625,RFXANK,TCGA-24-1416-01,1,-0.1001
109327,8625,RFXANK,TCGA-24-1430-01,0,-0.2765
109328,8625,RFXANK,TCGA-24-1431-01,1,-0.0913
109329,8625,RFXANK,TCGA-24-1435-01,1,0.0283
109330,8625,RFXANK,TCGA-24-1548-01,1,0.2857
109331,8625,RFXANK,TCGA-24-1553-01,1,-0.0492
109332,8625,RFXANK,TCGA-24-1557-01,1,-0.2135
109333,8625,RFXANK,TCGA-24-1565-01,0,0.5539
109334,8625,RFXANK,TCGA-24-1927-01,0,0.2055
109335,8625,RFXANK,TCGA-24-2030-01,-1,-0.5971
109336,8625,RFXANK,TCGA-24-2033-01,2,0.6008
109337,8625,RFXANK,TCGA-24-2289-01,-1,-0.031
109338,8625,RFXANK,TCGA-24-2290-01,-1,-0.1191
109339,8625,RFXANK,TCGA-25-1329-01,-1,-0.6248
109340,8625,RFXANK,TCGA-25-2399-01,2,0.3806
109341,8625,RFXANK,TCGA-25-2404-01,-1,-0.3963
109342,8625,RFXANK,TCGA-29-1688-01,0,0.0789
109343,8625,RFXANK,TCGA-29-1697-01,1,0.5739
109344,8625,RFXANK,TCGA-29-1698-01,1,-0.0718
109345,8625,RFXANK,TCGA-29-1702-01,1,0.0349
109346,8625,RFXANK,TCGA-29-1710-01,2,0.1294
109347,8625,RFXANK,TCGA-29-1762-01,0,0.1351
109348,8625,RFXANK,TCGA-29-1769-01,-1,0.1021
109349,8625,RFXANK,TCGA-30-1887-01,0,-0.0686
109350,8625,RFXANK,TCGA-36-1570-01,1,0.1119
109351,8625,RFXANK,TCGA-36-1571-01,-1,0.0814
109352,8625,RFXANK,TCGA-36-1578-01,1,-0.0656
109353,8625,RFXANK,TCGA-36-2530-01,1,0.3929
109354,8625,RFXANK,TCGA-36-2534-01,1,0.1882
109355,8625,RFXANK,TCGA-36-2542-01,0,-0.0261
109356,8625,RFXANK,TCGA-36-2544-01,0,-0.0823
109357,8625,RFXANK,TCGA-36-2547-01,1,0.0886
109358,8625,RFXANK,TCGA-36-2549-01,0,0.1258
109359,8625,RFXANK,TCGA-59-2348-01,1,0.006
109360,8625,RFXANK,TCGA-59-2351-01,1,0.0825
109361,8625,RFXANK,TCGA-59-2352-01,0,0.0727
109362,8625,RFXANK,TCGA-59-2372-01,-1,0.3878
109363,8625,RFXANK,TCGA-61-1741-01,1,0.2409
109364,8625,RFXANK,TCGA-61-1907-01,-1,-0.3806
109365,8625,RFXANK,TCGA-61-1911-01,1,0.0346
109366,8625,RFXANK,TCGA-61-1915-01,1,-0.1718
109367,8625,RFXANK,TCGA-61-1995-01,0,-0.0402
109368,8644,AKR1C3,TCGA-09-1664-01,0,-0.6176
109369,8644,AKR1C3,TCGA-13-1404-01,0,-0.5981
109370,8644,AKR1C3,TCGA-13-1409-01,1,-0.3977
109371,8644,AKR1C3,TCGA-13-1410-01,1,-0.3631
109372,8644,AKR1C3,TCGA-13-1482-01,-1,-0.3326
109373,8644,AKR1C3,TCGA-13-1483-01,0,-0.5856
109374,8644,AKR1C3,TCGA-13-1485-01,0,-0.3081
109375,8644,AKR1C3,TCGA-13-1487-01,0,0.1421
109376,8644,AKR1C3,TCGA-13-1488-01,1,0.2564
109377,8644,AKR1C3,TCGA-13-1489-01,1,0.1662
109378,8644,AKR1C3,TCGA-13-1492-01,1,1.0863
109379,8644,AKR1C3,TCGA-13-1494-01,0,-0.5859
109380,8644,AKR1C3,TCGA-13-1497-01,1,-0.1683
109381,8644,AKR1C3,TCGA-13-1500-01,-1,-0.2521
109382,8644,AKR1C3,TCGA-13-1501-01,0,-0.0058
109383,8644,AKR1C3,TCGA-13-1504-01,0,-0.1965
109384,8644,AKR1C3,TCGA-13-1507-01,0,-0.657
109385,8644,AKR1C3,TCGA-13-1511-01,0,0.7489
109386,8644,AKR1C3,TCGA-13-2059-01,1,0.7502
109387,8644,AKR1C3,TCGA-13-2060-01,1,0.1033
109388,8644,AKR1C3,TCGA-13-2065-01,-1,0.2471
109389,8644,AKR1C3,TCGA-23-1121-01,1,-0.8582
109390,8644,AKR1C3,TCGA-23-1122-01,1,-0.3398
109391,8644,AKR1C3,TCGA-24-1103-01,0,-0.0088
109392,8644,AKR1C3,TCGA-24-1416-01,-1,-0.2522
109393,8644,AKR1C3,TCGA-24-1422-01,1,-0.4567
109394,8644,AKR1C3,TCGA-24-1430-01,0,-0.1112
109395,8644,AKR1C3,TCGA-24-1431-01,0,-0.3512
109396,8644,AKR1C3,TCGA-24-1435-01,-1,-0.5547
109397,8644,AKR1C3,TCGA-24-1464-01,0,-0.1635
109398,8644,AKR1C3,TCGA-24-1474-01,2,1.1764
109399,8644,AKR1C3,TCGA-24-1544-01,1,-0.3792
109400,8644,AKR1C3,TCGA-24-1548-01,1,-0.159
109401,8644,AKR1C3,TCGA-24-1553-01,0,-0.3208
109402,8644,AKR1C3,TCGA-24-1555-01,0,-0.2716
109403,8644,AKR1C3,TCGA-24-1557-01,1,-0.3116
109404,8644,AKR1C3,TCGA-24-1558-01,0,-0.0105
109405,8644,AKR1C3,TCGA-24-1562-01,0,0.0354
109406,8644,AKR1C3,TCGA-24-1565-01,1,0.5554
109407,8644,AKR1C3,TCGA-24-1920-01,1,-0.2948
109408,8644,AKR1C3,TCGA-24-1927-01,-1,-0.4202
109409,8644,AKR1C3,TCGA-24-2024-01,-1,-0.4529
109410,8644,AKR1C3,TCGA-24-2030-01,1,0.2076
109411,8644,AKR1C3,TCGA-24-2033-01,0,-0.3658
109412,8644,AKR1C3,TCGA-24-2261-01,1,-0.8042
109413,8644,AKR1C3,TCGA-24-2289-01,1,-0.0677
109414,8644,AKR1C3,TCGA-24-2290-01,0,-0.637
109415,8644,AKR1C3,TCGA-24-2298-01,1,-0.2176
109416,8644,AKR1C3,TCGA-25-1312-01,1,-1.1077
109417,8644,AKR1C3,TCGA-25-1313-01,-1,-0.4187
109418,8644,AKR1C3,TCGA-25-1318-01,0,-0.4511
109419,8644,AKR1C3,TCGA-25-1322-01,0,-0.1054
109420,8644,AKR1C3,TCGA-25-1323-01,-1,-0.2364
109421,8644,AKR1C3,TCGA-25-1329-01,1,0.1823
109422,8644,AKR1C3,TCGA-25-1623-01,1,-0.3602
109423,8644,AKR1C3,TCGA-25-1628-01,1,-0.0454
109424,8644,AKR1C3,TCGA-25-1631-01,1,0.2669
109425,8644,AKR1C3,TCGA-25-2396-01,0,-0.0146
109426,8644,AKR1C3,TCGA-25-2397-01,1,0.3129
109427,8644,AKR1C3,TCGA-25-2399-01,-1,-0.9913
109428,8644,AKR1C3,TCGA-25-2404-01,0,-0.0847
109429,8644,AKR1C3,TCGA-29-1688-01,-1,-0.6594
109430,8644,AKR1C3,TCGA-29-1690-01,0,-0.885
109431,8644,AKR1C3,TCGA-29-1693-01,0,-0.5145
109432,8644,AKR1C3,TCGA-29-1696-01,0,0.2644
109433,8644,AKR1C3,TCGA-29-1697-01,-1,0.2095
109434,8644,AKR1C3,TCGA-29-1698-01,1,0.1834
109435,8644,AKR1C3,TCGA-29-1702-01,2,1.2007
109436,8644,AKR1C3,TCGA-29-1705-01,0,-0.949
109437,8644,AKR1C3,TCGA-29-1710-01,1,-0.2555
109438,8644,AKR1C3,TCGA-29-1711-01,0,-0.5952
109439,8644,AKR1C3,TCGA-29-1762-01,0,0.0296
109440,8644,AKR1C3,TCGA-29-1763-01,1,0.1667
109441,8644,AKR1C3,TCGA-29-1766-01,1,0.3984
109442,8644,AKR1C3,TCGA-29-1768-01,0,0.816
109443,8644,AKR1C3,TCGA-29-1769-01,1,-0.3044
109444,8644,AKR1C3,TCGA-29-1770-01,0,-0.4085
109445,8644,AKR1C3,TCGA-29-1771-01,0,-0.1499
109446,8644,AKR1C3,TCGA-29-1785-01,1,-0.4371
109447,8644,AKR1C3,TCGA-29-2427-01,0,0.3296
109448,8644,AKR1C3,TCGA-29-2431-01,0,0.263
109449,8644,AKR1C3,TCGA-30-1887-01,1,-0.3755
109450,8644,AKR1C3,TCGA-30-1891-01,0,-0.3485
109451,8644,AKR1C3,TCGA-36-1569-01,1,-0.569
109452,8644,AKR1C3,TCGA-36-1570-01,-1,-0.4464
109453,8644,AKR1C3,TCGA-36-1571-01,1,0.109
109454,8644,AKR1C3,TCGA-36-1577-01,1,-0.353
109455,8644,AKR1C3,TCGA-36-1578-01,1,-0.4059
109456,8644,AKR1C3,TCGA-36-1580-01,1,-0.1458
109457,8644,AKR1C3,TCGA-36-2530-01,1,-0.2118
109458,8644,AKR1C3,TCGA-36-2532-01,1,-0.2804
109459,8644,AKR1C3,TCGA-36-2534-01,-1,-0.5234
109460,8644,AKR1C3,TCGA-36-2542-01,1,-0.4886
109461,8644,AKR1C3,TCGA-36-2544-01,-1,-0.7222
109462,8644,AKR1C3,TCGA-36-2545-01,-1,-0.5098
109463,8644,AKR1C3,TCGA-36-2547-01,0,-0.4985
109464,8644,AKR1C3,TCGA-36-2549-01,-1,0.3675
109465,8644,AKR1C3,TCGA-59-2348-01,1,-0.2557
109466,8644,AKR1C3,TCGA-59-2351-01,0,0.0982
109467,8644,AKR1C3,TCGA-59-2352-01,1,0.4185
109468,8644,AKR1C3,TCGA-59-2372-01,1,0.935
109469,8644,AKR1C3,TCGA-61-1724-01,0,-0.6291
109470,8644,AKR1C3,TCGA-61-1727-01,0,-0.2949
109471,8644,AKR1C3,TCGA-61-1741-01,1,-0.0058
109472,8644,AKR1C3,TCGA-61-1907-01,-1,-0.372
109473,8644,AKR1C3,TCGA-61-1910-01,0,-0.9374
109474,8644,AKR1C3,TCGA-61-1911-01,1,-0.8428
109475,8644,AKR1C3,TCGA-61-1914-01,0,0.0917
109476,8644,AKR1C3,TCGA-61-1915-01,0,0.6958
109477,8644,AKR1C3,TCGA-61-1918-01,1,-0.6264
109478,8644,AKR1C3,TCGA-61-1995-01,0,0.6043
109479,8644,AKR1C3,TCGA-61-2008-01,0,-0.8942
109480,8644,AKR1C3,TCGA-61-2087-01,0,-0.7976
109481,8644,AKR1C3,TCGA-61-2088-01,0,-0.2992
109482,8644,AKR1C3,TCGA-61-2094-01,0,-0.8304
109483,8644,AKR1C3,TCGA-61-2613-01,0,0.4136
109484,8666,EIF3G,TCGA-09-1664-01,0,-0.0327
109485,8666,EIF3G,TCGA-13-1404-01,1,0.0219
109486,8666,EIF3G,TCGA-13-1409-01,1,0.3034
109487,8666,EIF3G,TCGA-13-1410-01,2,0.3997
109488,8666,EIF3G,TCGA-13-1482-01,1,0.1075
109489,8666,EIF3G,TCGA-13-1483-01,-1,-0.0126
109490,8666,EIF3G,TCGA-13-1485-01,0,-0.0328
109491,8666,EIF3G,TCGA-13-1487-01,1,0.0758
109492,8666,EIF3G,TCGA-13-1488-01,0,0.0228
109493,8666,EIF3G,TCGA-13-1489-01,-1,0.3335
109494,8666,EIF3G,TCGA-13-1492-01,-1,-0.1589
109495,8666,EIF3G,TCGA-13-1494-01,0,0.1965
109496,8666,EIF3G,TCGA-13-1497-01,0,0.121
109497,8666,EIF3G,TCGA-13-1500-01,0,-0.093
109498,8666,EIF3G,TCGA-13-1501-01,1,0.0451
109499,8666,EIF3G,TCGA-13-1504-01,-1,-0.101
109500,8666,EIF3G,TCGA-13-1507-01,-1,0.1333
109501,8666,EIF3G,TCGA-13-1511-01,0,0.1601
109502,8666,EIF3G,TCGA-13-2059-01,-1,-0.1419
109503,8666,EIF3G,TCGA-13-2060-01,0,0.2635
109504,8666,EIF3G,TCGA-13-2061-01,1,0.0653
109505,8666,EIF3G,TCGA-13-2065-01,0,-0.2523
109506,8666,EIF3G,TCGA-23-1121-01,1,0.0252
109507,8666,EIF3G,TCGA-23-1122-01,-1,-0.1124
109508,8666,EIF3G,TCGA-24-1103-01,0,0.1065
109509,8666,EIF3G,TCGA-24-1416-01,-1,-0.097
109510,8666,EIF3G,TCGA-24-1422-01,2,0.1325
109511,8666,EIF3G,TCGA-24-1430-01,0,-0.1702
109512,8666,EIF3G,TCGA-24-1431-01,0,0.0372
109513,8666,EIF3G,TCGA-24-1435-01,1,-0.036
109514,8666,EIF3G,TCGA-24-1436-01,1,0.1266
109515,8666,EIF3G,TCGA-24-1464-01,-1,-0.0706
109516,8666,EIF3G,TCGA-24-1474-01,2,0.2001
109517,8666,EIF3G,TCGA-24-1544-01,-1,-0.0666
109518,8666,EIF3G,TCGA-24-1548-01,1,0.2275
109519,8666,EIF3G,TCGA-24-1553-01,1,0.2892
109520,8666,EIF3G,TCGA-24-1555-01,-1,0.1098
109521,8666,EIF3G,TCGA-24-1557-01,1,-0.1918
109522,8666,EIF3G,TCGA-24-1558-01,2,0.5891
109523,8666,EIF3G,TCGA-24-1562-01,0,0.1049
109524,8666,EIF3G,TCGA-24-1565-01,-1,-0.1632
109525,8666,EIF3G,TCGA-24-1920-01,2,0.1465
109526,8666,EIF3G,TCGA-24-1927-01,0,-0.0218
109527,8666,EIF3G,TCGA-24-2024-01,0,0.2218
109528,8666,EIF3G,TCGA-24-2030-01,-1,-0.3489
109529,8666,EIF3G,TCGA-24-2033-01,-1,0.185
109530,8666,EIF3G,TCGA-24-2261-01,-1,0.0456
109531,8666,EIF3G,TCGA-24-2289-01,-1,-0.0477
109532,8666,EIF3G,TCGA-24-2290-01,-1,-0.0552
109533,8666,EIF3G,TCGA-24-2298-01,1,-0.1881
109534,8666,EIF3G,TCGA-25-1312-01,-1,0.0265
109535,8666,EIF3G,TCGA-25-1313-01,-1,0.0759
109536,8666,EIF3G,TCGA-25-1318-01,-1,-0.0693
109537,8666,EIF3G,TCGA-25-1322-01,0,0.0551
109538,8666,EIF3G,TCGA-25-1323-01,1,0.1441
109539,8666,EIF3G,TCGA-25-1329-01,-1,-0.1765
109540,8666,EIF3G,TCGA-25-1623-01,-1,-0.3621
109541,8666,EIF3G,TCGA-25-1628-01,-1,-0.1864
109542,8666,EIF3G,TCGA-25-1631-01,0,-0.0226
109543,8666,EIF3G,TCGA-25-2396-01,2,0.048
109544,8666,EIF3G,TCGA-25-2397-01,0,0.0405
109545,8666,EIF3G,TCGA-25-2399-01,2,0.1991
109546,8666,EIF3G,TCGA-25-2404-01,-1,-0.0575
109547,8666,EIF3G,TCGA-29-1688-01,0,0.0942
109548,8666,EIF3G,TCGA-29-1690-01,0,-0.2667
109549,8666,EIF3G,TCGA-29-1693-01,0,0.1745
109550,8666,EIF3G,TCGA-29-1696-01,-1,-0.1784
109551,8666,EIF3G,TCGA-29-1697-01,1,0.1073
109552,8666,EIF3G,TCGA-29-1698-01,1,0.344
109553,8666,EIF3G,TCGA-29-1702-01,1,0.1942
109554,8666,EIF3G,TCGA-29-1705-01,0,0.3498
109555,8666,EIF3G,TCGA-29-1710-01,1,0.2611
109556,8666,EIF3G,TCGA-29-1711-01,1,-0.2081
109557,8666,EIF3G,TCGA-29-1762-01,-1,-0.013
109558,8666,EIF3G,TCGA-29-1763-01,-1,0.0405
109559,8666,EIF3G,TCGA-29-1766-01,1,0.085
109560,8666,EIF3G,TCGA-29-1768-01,0,-0.3342
109561,8666,EIF3G,TCGA-29-1769-01,-1,-0.1012
109562,8666,EIF3G,TCGA-29-1770-01,1,0.0024
109563,8666,EIF3G,TCGA-29-1771-01,-1,-0.0661
109564,8666,EIF3G,TCGA-29-1785-01,1,-0.0217
109565,8666,EIF3G,TCGA-29-2427-01,-1,-0.1829
109566,8666,EIF3G,TCGA-29-2431-01,0,-0.0893
109567,8666,EIF3G,TCGA-30-1887-01,0,0.0355
109568,8666,EIF3G,TCGA-30-1891-01,0,-0.1008
109569,8666,EIF3G,TCGA-36-1569-01,-1,0.1215
109570,8666,EIF3G,TCGA-36-1570-01,2,0.3477
109571,8666,EIF3G,TCGA-36-1571-01,-1,0.325
109572,8666,EIF3G,TCGA-36-1577-01,-1,-0.6397
109573,8666,EIF3G,TCGA-36-1578-01,-1,0.1415
109574,8666,EIF3G,TCGA-36-1580-01,0,0.1066
109575,8666,EIF3G,TCGA-36-2530-01,1,-0.0646
109576,8666,EIF3G,TCGA-36-2532-01,0,-0.213
109577,8666,EIF3G,TCGA-36-2534-01,1,-0.0458
109578,8666,EIF3G,TCGA-36-2537-01,-1,0.1319
109579,8666,EIF3G,TCGA-36-2542-01,0,-0.0743
109580,8666,EIF3G,TCGA-36-2544-01,0,0.1014
109581,8666,EIF3G,TCGA-36-2545-01,0,-0.0439
109582,8666,EIF3G,TCGA-36-2547-01,1,0.3968
109583,8666,EIF3G,TCGA-36-2549-01,0,0.0438
109584,8666,EIF3G,TCGA-59-2348-01,1,-0.1069
109585,8666,EIF3G,TCGA-59-2351-01,1,-0.0046
109586,8666,EIF3G,TCGA-59-2352-01,-1,0.1562
109587,8666,EIF3G,TCGA-59-2372-01,-1,0.1366
109588,8666,EIF3G,TCGA-61-1724-01,-1,-0.1428
109589,8666,EIF3G,TCGA-61-1727-01,0,0.1744
109590,8666,EIF3G,TCGA-61-1741-01,1,0.2333
109591,8666,EIF3G,TCGA-61-1907-01,-1,0.1292
109592,8666,EIF3G,TCGA-61-1910-01,0,-0.0337
109593,8666,EIF3G,TCGA-61-1911-01,2,0.1577
109594,8666,EIF3G,TCGA-61-1914-01,1,0.1771
109595,8666,EIF3G,TCGA-61-1915-01,-1,-0.0033
109596,8666,EIF3G,TCGA-61-1918-01,1,0.2001
109597,8666,EIF3G,TCGA-61-1995-01,0,0.3308
109598,8666,EIF3G,TCGA-61-2008-01,1,-0.1794
109599,8666,EIF3G,TCGA-61-2087-01,1,0.0732
109600,8666,EIF3G,TCGA-61-2088-01,-1,-0.2043
109601,8666,EIF3G,TCGA-61-2094-01,0,0.2154
109602,8666,EIF3G,TCGA-61-2613-01,2,-0.0058
109603,8667,EIF3H,TCGA-09-1664-01,0,-0.0818
109604,8667,EIF3H,TCGA-13-1404-01,1,0.0606
109605,8667,EIF3H,TCGA-13-1409-01,0,0.1689
109606,8667,EIF3H,TCGA-13-1410-01,1,0.3856
109607,8667,EIF3H,TCGA-13-1482-01,0,0.027
109608,8667,EIF3H,TCGA-13-1483-01,2,0.0686
109609,8667,EIF3H,TCGA-13-1485-01,1,0.0554
109610,8667,EIF3H,TCGA-13-1487-01,0,0.1244
109611,8667,EIF3H,TCGA-13-1488-01,1,0.0137
109612,8667,EIF3H,TCGA-13-1489-01,0,0.411
109613,8667,EIF3H,TCGA-13-1492-01,1,-0.1732
109614,8667,EIF3H,TCGA-13-1494-01,1,0.0371
109615,8667,EIF3H,TCGA-13-1497-01,1,0.0134
109616,8667,EIF3H,TCGA-13-1500-01,2,0.0432
109617,8667,EIF3H,TCGA-13-1501-01,2,0.1089
109618,8667,EIF3H,TCGA-13-1504-01,1,0.0428
109619,8667,EIF3H,TCGA-13-1507-01,1,0.1082
109620,8667,EIF3H,TCGA-13-1511-01,2,0.1539
109621,8667,EIF3H,TCGA-13-2059-01,1,-0.2869
109622,8667,EIF3H,TCGA-13-2060-01,1,0.1451
109623,8667,EIF3H,TCGA-13-2061-01,-2,0.0449
109624,8667,EIF3H,TCGA-13-2065-01,1,-0.1816
