Gene,T-statistic (Amplification vs Neutral),P-value (Amplification vs Neutral),Cohen's d (Amplification vs Neutral),T-statistic (Deletion vs Neutral),P-value (Deletion vs Neutral),Cohen's d (Deletion vs Neutral)
SLC2A1,1.4357501683751075,0.177624803113218,0.6704128076808942,,,
SLC4A2,2.319778562467405,0.0362204618137269,0.9718704060897992,,,
C8orf33,3.333048966451327,0.0023752349935617,1.0636029797631026,,,
GPR89A,3.07780271886349,0.012798064411259,1.1789408239075512,,,
HLTF,4.940462444713332,7.029635774348697e-05,1.689674932904679,,,
SMARCA4,2.5915125852238106,0.0291166976120602,1.218694390633169,-2.123828809644238,0.0787384022342812,-0.58092227409428
BRD9,1.1757428058234007,0.2671162354318126,0.4689211965590361,,,
KCTD14,0.2663755523427488,0.7933556106028153,0.0826278861208372,,,
MTMR9,,,,-0.7236661360035909,0.5118946732778221,-0.4593814487959043
SMARCD3,0.3846820930154119,0.7046585423546095,0.1209605599891543,,,
POLR3D,,,,-0.2278962888387667,0.8231041533377118,-0.0929661471485466
SNTB1,4.617015327977241,2.4467931558210424e-05,1.1251186173910857,,,
SPAG1,2.48532739415302,0.0219814084723806,0.9924013746530784,,,
BPGM,-0.7310773386573204,0.4682367635767728,-0.1366364590350866,,,
BPHL,5.188465854394886,7.259470235123566e-05,1.7725072556096446,,,
SQLE,3.4945589918626068,0.0009307207314114,0.8242881918497745,,,
SRF,1.5695503003599396,0.1753323341725714,0.6558397473346589,,,
SRMS,-1.0673813638346314,0.3244764599690469,-0.5374352248376127,,,
SRP9,-0.6422987081589061,0.5504314552338812,-0.3218283100254029,,,
BRAF,2.8816172338660038,0.0107834497658759,1.124338754525284,,,
SSBP1,5.699697206810034,5.13716247319722e-05,2.146710063172033,,,
SSR1,3.0760506775140763,0.0052707005200542,0.8522601497960066,,,
SSR3,1.6630479450392095,0.1091021568954494,0.5374448206068873,,,
SUPT5H,4.631168277011415,0.0009516351984513,2.5372939040887985,,,
BST2,2.5229310232641384,0.0490048940440761,1.7229008070054634,,,
TAF2,2.967847080580972,0.0045826602892557,0.7819462976480881,,,
TAF4,1.791578856396684,0.0943331998592862,0.6143322631257545,,,
TARBP1,2.267442991436197,0.0527932432802429,1.235458295567372,,,
TBCE,2.9061122598372173,0.0176533809575062,1.0590608569534208,,,
TBXAS1,-1.174549273614614,0.2533230610820987,-0.3539234912485161,,,
TCEA1,5.761605954658966,0.0021948767383244,2.505242863717678,,,
VPS72,-0.38068634393894,0.7171294030596019,-0.1743106405143622,,,
PRDX2,1.5685640966141043,0.1569956530468965,0.9708840604314344,,,
TFAP2A,0.6797700391705876,0.5064181986309879,0.1895099091879388,,,
TFDP2,0.9392766494217872,0.3631351968082884,0.3220125691503365,,,
TFRC,2.0392843294384604,0.0485971829779998,0.6177807911080103,-1.4439903053227143,0.1743452929191615,-0.3760792527063419
THBS3,1.034043287641667,0.3438433560046804,0.6154530942131677,,,
TCHH,-0.3139781867014822,0.7604255544136098,-0.1184819332876364,,,
SEC62,6.600024337770328,3.7106257256587125e-08,1.7350845661146002,,,
C1R,3.236635869762561,0.0041705439807049,0.7606364546602028,,,
C1S,1.038603640187426,0.3240031336592002,0.3502325944626803,,,
TPD52L2,5.262222353715316,0.0014684789761824,2.5725785444327074,,,
TPI1,2.465853282600206,0.0411689428301133,1.6666426378383534,,,
TPM4,1.9143984693217428,0.0737011614371721,0.6521414794586529,,,
TPMT,2.117084900139877,0.0514613503661763,0.8020563283774921,,,
CCT3,1.0430311367696106,0.3151846140975012,0.2484200827752959,,,
TRIO,4.7511192951038925,0.0002514489159906,1.2345936230353964,,,
TRPS1,3.5720158061654463,0.0008301798148966,0.9768189314253696,,,
TSNAX,2.078851001930701,0.0797564212951303,1.3972338402132776,,,
MROH1,7.030653398499289,1.2007901195629696e-08,1.95384286467705,,,
TUBB2A,-0.9503342729607928,0.3551490102237468,-0.3242068229064859,,,
TUFT1,0.2846823863959003,0.7855799757711776,0.1069409509039145,,,
TYK2,0.3842578282417319,0.7124087333621066,0.232797282303569,,,
TYROBP,-0.4905405010478934,0.6399008120070951,-0.241215784591275,,,
UBE2H,2.056257830798774,0.0648639127070522,0.7114317687265288,,,
C9,1.0654719606051457,0.3396424761907067,0.5444416418588488,,,
SLC35A2,1.189918932571419,0.2932168861250559,0.8892150128501376,,,
COL14A1,-1.3660159798106346,0.1796679387202365,-0.3826176630761957,,,
UQCRB,-0.1198433710449873,0.9063590492125724,-0.0422532143215674,,,
UQCRFS1,-1.8007583042914743,0.0876849527108493,-0.5516439140447659,,,
UQCRH,-0.3454067218625916,0.7344987148937931,-0.0865171129037188,,,
USF2,3.336486799549595,0.01067727282765,1.173189758553958,,,
UVRAG,0.065267635551107,0.9491658469819164,0.024151642733996,,,
VWF,1.7467570582918663,0.0984650067981205,0.4827020477655696,,,
WAS,0.0008037356594327,0.9993857331602412,0.0003650976987205,,,
WNT11,-0.8709648114869578,0.4275650848768926,-0.3573258382098315,,,
WRN,,,,0.2465489920077182,0.827260946339204,0.2742833205911052
YWHAZ,6.13634663930474,7.222967911582559e-06,2.310516391830103,,,
CA8,1.739817872026054,0.1347785725431047,0.9375107248006068,,,
ZNF121,2.733855006072704,0.0202545227592901,1.0823907737937253,,,
ZNF146,2.0643059551913376,0.0819249757974474,1.1795828590316106,,,
ZYX,1.374936836019523,0.1899760680820576,0.5043219596929183,,,
YIPF2,-0.084791310409847,0.9382458380982076,-0.0523133255251813,,,
DDA1,0.8177778814500805,0.4402057456569915,0.4423847498856744,,,
ERI3,2.5143383806947397,0.0424923781371597,1.5639074492767684,,,
ALG8,0.8130734105861002,0.4286642864809481,0.2664493788637505,,,
DSCC1,0.6504331559191022,0.5224869011938962,0.2534825981548925,,,
C1orf50,5.566535938292425,0.000204971744902,2.6499523962203377,,,
ALG12,,,,-3.838247560980865,0.0023055768925164,-1.9658723825575133
DEK,2.7237141102367044,0.0178876612809507,1.2878768363948077,,,
DERL1,5.501381814791096,2.220604609644728e-06,1.4972348197952348,,,
CHCHD7,0.5267707510196252,0.6191443586816046,0.2082794428339007,,,
ALDH5A1,2.500983169985988,0.0284199480795371,0.8974696640222328,,,
PLEKHF1,0.7159367374916342,0.4787486503739885,0.184634088291115,,,
C1orf35,2.6887238961646176,0.0415543008963645,1.0886314615101862,,,
RBM42,3.974882240258484,0.0024220629115759,1.4324885132143264,,,
CRELD2,,,,-1.877848254665908,0.0797005771226914,-0.7958852605374163
BHLHE41,0.5938764022183708,0.5691534384898965,0.2590093064674665,,,
ATP13A3,1.318139728549174,0.1949691809685511,0.4061526396088916,,,
TTC13,0.8143171118410601,0.4273192153086542,0.1800582564485402,,,
TNFAIP8L2,-0.4724707827059554,0.6649242368267332,-0.2752348639529842,,,
PLEKHF2,5.253419541446882,3.669801957997115e-05,1.670751168069593,,,
COLGALT1,4.065602890748486,0.0073337618443631,2.3972993655291424,,,
PPCS,3.3361041237751685,0.0071461058337816,1.6098830566558977,,,
TBL1XR1,6.870344589768517,1.8864410206852273e-08,1.909310980305964,,,
NARS2,5.128507299437058,0.0001984501187185,1.971396211896668,,,
ZBBX,0.1159059833108022,0.9085329658427675,0.0401891664528399,,,
SNIP1,3.603227770803373,0.0030682791808562,1.5001268678694295,,,
GSDMD,4.285130647677698,0.0001432503838156,1.2522111951542825,,,
ARHGEF5,4.756398614425232,0.000876135740892,2.390111522987576,,,
NUDT18,,,,-0.5757949285041587,0.5716646874366631,-0.2198609338502906
LPCAT1,2.094285736229467,0.0650882304493529,1.0370968202626254,,,
TUSC3,,,,-1.4815037933299673,0.168046648071389,-0.6541494635685059
PYROXD1,5.418722980381844,8.387305058176827e-05,1.1190632564611749,,,
SPEF2,-0.357691891549552,0.7237925382917084,-0.0760176354680743,,,
KIAA0319L,4.520365696692172,0.0005667569204723,1.954777158190264,,,
SLC35E1,2.35170873303186,0.0390441676622721,1.008105173100925,,,
GRHL2,1.6267089639666437,0.1123316943319605,0.4526172721846038,,,
CALD1,0.3656974585523246,0.7201085792752104,0.1178850185882223,,,
DOCK5,,,,-1.6500857591146647,0.1239124394726913,-0.6710590761509093
PHC3,1.19236908714,0.2399448237081569,0.3559697146437994,,,
ZC3H12A,-0.297872889692217,0.77212535438537,-0.135757049382099,,,
MOGAT2,0.8474282489511412,0.4192816858715079,0.2946501188064256,,,
TARS2,3.667104576840455,0.0085509511418437,2.0790220886847868,,,
PAAF1,1.8988553156322985,0.1105194697480734,1.1229848433330412,,,
TRABD,,,,-1.05273095086206,0.3097736415175957,-0.467402056656383
FLAD1,2.166005559191412,0.0899239734702107,1.3895622770081095,,,
DNAJC5,6.205932629474376,0.000232609130744,2.37457412023482,,,
REEP4,,,,-1.7609587333335206,0.0958850370610395,-0.601858006808543
MFAP5,0.1715697258597204,0.8703012428285807,0.083328165335129,,,
USP5,3.999561773435387,0.0043202107298062,2.434879583671961,,,
MLF2,2.2949696718606147,0.0458210560139307,0.929178870068324,,,
FXR1,6.917889759513153,4.399004291406995e-08,1.9970227574395372,,,
ACTN4,3.949615305982105,0.0031543884224288,2.01827763959908,,,
SLC25A32,3.100074503865376,0.0050747587549451,1.143878657836792,,,
CLPTM1L,3.780233268895986,0.0037934737289682,1.6891671019662358,,,
CALR,4.0200000510716976,0.0017212888723155,1.724465732446801,,,
HM13,3.359481061321445,0.0251216465997896,2.348252897623818,,,
TXNDC5,2.9655439780445296,0.0089326209645539,0.999914610646671,,,
CLPB,2.0039323858747977,0.0685473591566251,0.7460014818023584,,,
PDRG1,-1.0643747013698328,0.3457875805061022,-0.4272962606144972,,,
SNX27,3.871518346917634,0.0053830337464194,1.7299629859918806,,,
ANP32E,2.375760969111324,0.0466221714814381,1.0337147000293698,,,
SHARPIN,3.579961644790308,0.00119168636249,1.105350982207742,,,
HYI,1.6420232170417552,0.1340300125993755,0.647586225386318,,,
QTRT1,2.560753423320928,0.0424812896656784,1.379328858435688,,,
NCOA3,0.4117292118493133,0.6917748810534889,0.1538646677874608,,,
CAPNS1,-1.181792233580253,0.266208420054407,-0.4803902230858738,,,
PICALM,3.760915191209641,0.008274383120612,1.180025406871268,,,
FZD6,1.848104214563051,0.0815995462597742,0.7106079798758378,,,
EPPK1,4.535141970963593,3.337101729478007e-05,1.1376832329531348,,,
PLVAP,-0.1771323601201212,0.865381961589448,-0.1019611783647161,,,
CASP2,5.166694661387071,0.0001241547119102,1.8836681837554723,,,
TMUB1,3.3216663308754613,0.0053689378031362,1.4729546901229984,,,
SELENOO,,,,-1.5803880685795926,0.1424852162820117,-0.7674723553989247
TRAPPC9,2.8036660815963086,0.0073666910025866,0.7397869574446523,,,
RIOK1,3.385431336061311,0.0040465352650422,1.247264022820031,,,
PIP5K1A,-0.147543191951585,0.8855338220465286,-0.0581383552965321,,,
TATDN1,4.41441903875121,4.737707502323934e-05,1.068395696235123,,,
NCALD,2.0141692738477874,0.0548689849816575,0.6591048922872262,,,
DTNBP1,3.8134837223625806,0.0005011129324889,0.8737064764066601,,,
ANKRD27,3.121597965086321,0.0138613198144525,1.7183122331026246,,,
ANXA9,1.5207510192046507,0.1708275304870576,0.740157268800408,,,
MAF1,4.481892130228319,8.250737327378809e-05,1.3516670977930854,,,
TMEM126A,1.75714407658542,0.1361777014052218,1.3260719844722018,,,
MRI1,4.004473878132727,0.0013892705920971,1.8431783881362729,,,
MED10,1.169000816559676,0.2672551484223437,0.4231240605479369,,,
FYTTD1,3.1753963653983845,0.0028110036259695,0.9378275579151631,,,
FBXW9,3.128714426696401,0.0126592236154744,1.6279890965845405,,,
NTPCR,6.6012554254733065,0.0003480522831555,2.5535376253381687,,,
WDR83,1.2144022890721045,0.2729426607817663,0.7988480242114963,,,
UTP23,3.5862397590209416,0.0007852650658991,0.9829420794198308,,,
PDCD2L,4.321720324616697,0.0020795458578438,1.924373669866417,,,
ACBD6,1.8966031368863396,0.1150595141647368,1.836734658059469,,,
ELOF1,1.5877356989284162,0.153043168578817,0.7685817209155462,,,
HPS3,0.9885931052851716,0.3294837899085822,0.2579410539481485,,,
GNPAT,2.3094113518053323,0.0597856048164489,1.0611022851697238,,,
CUL1,4.6430433323631055,0.0005690449273518,1.9199161298087275,,,
ZGPAT,4.908801109392283,0.002569722820329,2.7001997338259573,,,
GTPBP3,4.190113256797679,0.0107855185818128,3.15754509297658,,,
CDC42BPA,4.726760168553686,0.0074801469671039,1.654342550931825,,,
LRCH3,3.4151015700568235,0.0013967468569907,0.9972892719113784,,,
PARP10,7.944169140097094,2.719640325296709e-10,2.097259848025429,,,
C1orf198,1.4985861492227022,0.1803092849235969,0.6055013690997644,,,
ALG10,2.0463153455530696,0.1261864897628607,1.364197300446807,,,
TMEM209,0.8011029718268194,0.4514291706391402,0.352344071733809,,,
NUDCD1,8.037757150229815,2.3557472576026165e-10,2.299101022919791,,,
PPFIBP1,1.663911740511469,0.1546813985490989,1.373531131261973,,,
RBM17,2.408735704342718,0.0607923170040164,1.055281671265531,,,
PPFIA1,5.052935633575302,0.0004162434896848,2.9218170842915145,,,
TUBGCP6,,,,-0.2529139224427083,0.8045104049259713,-0.1205877083677957
RHPN2,6.071413851088213,6.009622805443999e-05,2.1694905583768462,,,
HELZ2,3.97254482544432,0.0029529238261313,1.3970994370645613,,,
TSPYL5,2.380023285144193,0.0391692921207935,1.0651575914358655,,,
GFM1,5.990849181691954,9.04829457063027e-06,2.162595647489751,,,
ACTL6A,4.573725681044644,4.018893685616807e-05,1.2707592630864075,,,
RFXANK,2.32665323923906,0.1146550266551962,1.591701412538525,,,
EIF3G,3.03273050768942,0.0092835785453965,1.141798672283864,,,
EIF3H,0.1496891892944636,0.8818788221056947,0.043989971663478,,,
STX10,4.179802883408756,0.001317157753271,1.7213703282699726,,,
DGAT1,5.233829442669213,4.366485186365138e-06,1.4245292722975416,,,
B3GALNT1,2.5735030381653705,0.0202780415723594,1.1546973643085316,,,
SERPINH1,0.4536431054415916,0.6591921619090266,0.163580919752745,,,
URI1,2.87827665994199,0.0088212487983927,0.9586127561169098,,,
EED,1.7827898544446483,0.1195340779757089,0.690770500658554,,,
GPAA1,-0.7686200779681355,0.4471731281657161,-0.2269507246380621,,,
RIPK1,2.5902202813913124,0.0221055605458066,1.0731556063992025,,,
TNFSF10,4.580618753741148,5.453668121047738e-05,1.3969577925492669,,,
ADAM15,-0.5914003705611747,0.5649831090713865,-0.2234057169810671,,,
PABPC4,4.924220592542792,7.344695414642193e-05,1.5925085700964194,,,
FADD,3.500065989300128,0.0062241778208101,1.5726668574840907,,,
PEX11B,3.652858283591645,0.0039216564606834,1.1654292090925222,,,
TRIM24,2.0934813012118667,0.0562416426988921,0.8473496922149766,,,
GMPS,3.512670901512122,0.0028825018187283,1.429163010816375,,,
FCGBP,-0.8514431289690115,0.4058749028485261,-0.2740238169885066,,,
EIF2B3,3.2589636498180985,0.010571184367914,1.4041092631518932,,,
EIF2B5,2.9990553400343685,0.0050456087847151,0.9022665547755422,,,
AP1M1,2.0397073603456177,0.0804485247032047,1.0710590717404185,,,
MGAM,-0.209621871742895,0.8369086131551445,-0.0708338864406382,,,
USP13,0.9216810311278868,0.3646254635090995,0.3322011707674345,,,
CCNE1,4.8955550356159065,4.0074335966293295e-05,1.6773112855021497,,,
SELENBP1,2.594217017416058,0.0371242935320963,1.5261976159360269,,,
KLC4,3.176136075409429,0.0168766966138471,1.1814482212520412,,,
OTULIN,5.527570455067904,0.0001095834725763,1.665701290182511,,,
SAMD1,1.962834507764911,0.0939509309914603,1.0568562127831127,,,
MED30,-0.0842308251014767,0.9334963168545678,-0.0295610276380791,,,
ZNF622,3.825916461260993,0.0025697480622483,1.2844932663759063,,,
ERI1,,,,-4.869951073155869,0.0010985935075195,-2.320553007012601
DOK2,,,,-0.0273626127130843,0.9785689625519804,-0.011425603792539
GADD45GIP1,2.977983749805127,0.0082139498937828,1.0005307348851211,,,
YIF1B,1.4127187675233066,0.1949347590795733,0.6687182041827083,,,
CLDN1,-1.1374431388386446,0.2704309910523303,-0.5055349838014844,,,
PYGO2,1.699784045024083,0.099986548463657,0.3178841465773161,,,
LMF2,,,,-3.298525737397895,0.0040221926623266,-1.3310432323826822
PRPF3,1.5107487992661908,0.1774057651298436,0.9364964042933112,,,
PDCD5,5.56583651665627,0.000311094978223,2.748453809877468,,,
DYRK1B,1.507121717536165,0.1669556783429651,0.8677510845617846,,,
EBAG9,4.908133006945596,1.5867454444237628e-05,1.4910552109597437,,,
CHMP7,,,,-5.211223319438001,0.0001626497568907,-2.309202878399815
ARHGEF2,2.7387219910038425,0.0263719352602363,1.6068526117076665,,,
SLC33A1,3.80376761333186,0.00160260618703,1.6151325399218588,,,
CD4,0.0734111601020913,0.943616218638462,0.0357687976691671,,,
ZC3HAV1L,3.994196059542772,0.0014240337256539,1.560106651935419,,,
INTS4,0.6943110281001192,0.4974368787001602,0.2232645597644494,,,
XPR1,0.9923242033259524,0.3629095871820889,0.6215526269394375,,,
MTDH,6.77041965140077,7.358161399718765e-07,2.346240819632305,,,
LMBRD2,1.4690246853498548,0.1970030341298507,0.6421344147502126,,,
DLG5,4.416770736580049,0.001197099206571,1.6706707122662885,,,
MEX3A,0.096916742344352,0.9276104188097776,0.0490110716381409,,,
TIMM50,5.68862518803832,0.0001338805318184,2.6026273416444896,,,
COPB2,2.2561843348062385,0.0468459628860611,0.9395385416147408,,,
CD9,1.5076396315658038,0.1580750763355884,0.6381911145990525,,,
TRIP13,4.608074385233314,0.0010825809734665,2.070032842126285,,,
CD163,0.8534964304224806,0.4071418767004583,0.2227962613960102,,,
HAUS8,3.8716837880445074,0.0498087354661558,3.465298899666928,,,
MVB12A,3.733512149119181,0.009732525892244,1.9604880433068863,,,
ARMC6,4.906674498396069,0.0068230549124338,1.9640381602769152,,,
KIF3B,0.5613640982515683,0.5969292802149109,0.172158572890107,,,
MED21,0.8401999180614582,0.4256366734575404,0.3674633413692131,,,
CDYL,2.768701754713182,0.0175796624639562,1.344197470845737,,,
PPP1R14A,5.696676215758733,0.000195072175281,2.369388955617571,,,
ITM2B,,,,-5.930876262036555,2.142362278970002e-05,-1.677921761473991
GGPS1,6.1851413221161895,0.000225489091929,2.4070434518956483,,,
HOMER3,0.3753193881363686,0.7132033006252273,0.0916436094475118,,,
EEF1E1,2.059658033723737,0.054961916451789,0.6740419619277711,,,
TECR,5.420589932848394,0.0001729679664211,2.321060262417506,,,
GMFG,-0.1455192346270112,0.8858934144411621,-0.0444174719401247,,,
RAB3D,0.8626876038172174,0.4101556027397413,0.3409559033567553,,,
SEC22B,1.4100714533866097,0.1980289714699593,0.8400662432871071,,,
CHD1L,0.6126727944056314,0.5575769155519866,0.3387861162263456,,,
CEP41,1.120469469847242,0.3030483853996122,0.5037526375588195,,,
PDIA4,5.413127249527232,9.199190950613022e-05,2.247086208680936,,,
CD47,1.783397592813914,0.1264894403470015,0.856079547333997,,,
NUP155,3.805594668982556,0.0047394010298993,1.0758102067345312,,,
PDE4DIP,0.5544632463598878,0.5942907696635282,0.275400608193544,,,
IPO13,1.8324414523086865,0.1062479023721494,0.6536073712283288,,,
TGS1,2.942957257097188,0.0298286444495383,2.165399358942055,,,
KDM4A,2.9109449405652748,0.0207506482180224,1.2284919011479292,,,
LRRC14,5.6754936885188,1.04551820346936e-06,1.554834244423312,,,
UBE3C,5.60482328899191,0.0001227217519008,2.61693914585312,,,
EMC2,1.505619153307686,0.1395616141108512,0.4439828663759304,,,
PPP6R2,,,,-2.5783832167642142,0.0576263865761468,-2.0154952338891547
ECE2,4.206074149799695,0.0002222768980131,1.4604687075584235,,,
TMEM63A,1.975838585586059,0.1378311210360294,1.77278749167737,,,
KMT2B,1.66717210695005,0.1270263276004191,0.8246920672308131,,,
LZTS3,1.981844028758515,0.0973207491865198,1.2115948093918254,,,
TM9SF4,1.3360129037108062,0.2485962361054154,1.05042004126952,,,
SPCS2,1.0326391477889278,0.3382159008606688,0.5946307105601231,,,
PTDSS1,2.9338500395488274,0.0135384793952128,1.293402045207224,,,
URB2,0.3552271217585352,0.7325749701595848,0.1660852345499741,,,
KEAP1,1.628780780070061,0.1614409289607758,1.332941641213683,,,
TSC22D2,3.4649949204659003,0.0031125823431429,1.2898356253363754,,,
ARHGEF17,1.4361742583569952,0.1873409531175325,0.9795809379606212,,,
GAB2,4.107894366650578,0.0013783432563892,1.9788204450030311,,,
C2CD5,3.134045522362653,0.0334252081428615,2.8918704324669604,,,
CEP170,1.3257188915495943,0.2293654681042108,0.5813462247551404,,,
SETDB1,2.037379548709964,0.0627391180809301,0.6064682548494493,,,
FCHSD2,3.3925687524471466,0.0062382966765956,1.5239410872646688,,,
OSBPL2,4.802056742142611,0.0004674267233003,2.121999315586735,,,
NCAPD2,-0.3959370324635506,0.7005545557972259,-0.1536728690089102,,,
RBM8A,-0.7990329610733478,0.4399522014974343,-0.2346454618454579,,,
THRAP3,2.0434167042333904,0.0609460204013106,0.8496292449097657,,,
NUP153,3.722177516792316,0.0027317172646316,1.767778952890828,,,
SCO2,,,,-3.530877103783612,0.003069661449233,-1.5143399110200355
