Gene,Entrez ID,Regression Coefficient (Effect Size),P-value,Sample Size,R-squared,P-value (FDR),Significant (FDR<0.05)
PALM3,342979,0.2792409252971138,0.0001518281075875727,119,0.11588156865236832,0.00038130346654413237,True
APOD,347,-0.04316560088202863,0.4294082744029366,119,0.005345459378024109,0.5057270897679125,False
TUBB8,347688,-0.03907204198473281,0.2856451217590745,117,0.009907096869689713,0.3530445325112157,False
NMNAT3,349565,0.11508787151005705,0.031229968308666915,119,0.03904698827659503,0.04872761012699803,True
IL1RAP,3556,0.16735113249148123,8.046634339834092e-05,119,0.12492497283020698,0.00021483732460722088,True
IRF2BP2,359948,0.10670313745019923,3.56981435172992e-06,119,0.16838815936506457,1.266708318355778e-05,True
ILF2,3608,0.021530376610505476,0.47791847598631043,119,0.0043134509291565815,0.5527973959883717,False
ILF3,3609,0.10456526864474737,9.889855820600356e-08,119,0.216288343635882,4.878404216439638e-07,True
INPP5B,3633,0.14391614858906523,7.839412177586498e-05,109,0.13622006131639852,0.00021032569256939385,True
INPPL1,3636,0.22083786173633452,5.4376782736030144e-11,119,0.3086841002231353,5.981446100963315e-10,True
EIF3E,3646,0.006967611336032387,0.6727949087998302,119,0.0015297167971649595,0.734200793333148,False
ITPR2,3709,0.13951691719409282,0.001953095608679376,119,0.07904218941869146,0.003942027834031768,True
JUNB,3726,0.11877417966648733,0.007409713997522697,94,0.07537415603380437,0.013061995828966293,True
JUND,3727,0.10794345859429363,5.7063574741099066e-05,117,0.1319065747694953,0.0001589112207979974,True
GSTK1,373156,0.2501958984375,2.1611001087241368e-07,119,0.20605208596255764,1.0081746577926236e-06,True
TMEM205,374882,0.17317998886945463,8.90303884163762e-09,119,0.24708789026097278,5.69380391034964e-08,True
SLC27A1,376497,0.18007533430839945,0.00015414808641808455,119,0.11566489867942442,0.0003862480525282301,True
KNG1,3827,-0.11830045484801416,0.05597270289091328,119,0.030868007822168586,0.08242298953146535,False
KPNA4,3840,0.15433572671888604,1.9591254245394913e-10,119,0.2936562244316122,1.9414756459400363e-09,True
KRAS,3845,0.12611667573449395,0.004734282941850831,114,0.06905132288341154,0.008723134398720125,True
NSUN4,387338,0.19901728365951432,2.7068580592765933e-08,119,0.23300042275727806,1.5269455718996166e-07,True
LIPT2,387787,0.1079532221379833,0.06645193398029073,48,0.07135127773457439,0.09627217878140852,False
COA6,388753,0.07386354679802958,0.10369649331082667,119,0.022470769712601535,0.14475398812425044,False
LEKR1,389170,0.053474495912806494,0.622310461576016,83,0.003009480965424638,0.6859133344024225,False
PSMG4,389362,0.03175238515901057,0.48140385275200925,93,0.005462073379170929,0.555492845365811,False
RBM12B,389677,0.11008909838389566,9.157582403117727e-06,119,0.15541633442777014,2.9711235514544672e-05,True
NUDT19,390916,0.15382681415929209,0.0002593358938360198,119,0.10821458613078894,0.0006201510504774387,True
LAMA5,3911,0.1598039290048543,0.002265943046757276,119,0.07688545329353336,0.004507300816334546,True
LAMC2,3918,0.1851967335828513,0.05329496832765143,119,0.03154802262724721,0.07879632414034486,False
LDHB,3945,0.27938531042128606,2.464661035236918e-10,119,0.2909325716660325,2.3781817006672013e-09,True
LGALS7,3963,0.4731189898198904,0.0029312809527678265,55,0.1550996660175883,0.005727191914821686,True
LGALS8,3964,0.03440122980467807,0.4973089913058787,119,0.003946436382523455,0.571061171944746,False
LMNA,4000,0.20574986979166668,0.0010770873206037929,119,0.08767309320988603,0.0022697242388202534,True
RAB19,401409,0.15527784090909094,0.10097199657118908,55,0.04994560570301976,0.14130940995967936,False
LOXL2,4017,0.010493843797856024,0.8293827365856186,119,0.0003985208037271537,0.8639403506100194,False
LPP,4026,0.08158920972644375,0.018231001547899372,119,0.04671621915640478,0.029842413248049565,True
LSAMP,4045,0.1633224511930586,0.2963133792860433,60,0.018789177373832677,0.36459140628036646,False
ARNT,405,0.11919830879426976,0.006026319497799327,109,0.06836862388474829,0.010796337862506937,True
LY6E,4061,0.32092582560296845,0.00011455487278625839,114,0.12492645323412332,0.00029304734898810285,True
LYN,4067,0.09039603437876959,0.04032823890683821,119,0.0354419115004555,0.06137688485631872,False
TM4SF1,4071,0.2497313861043899,0.00995622222384595,74,0.08871334601868719,0.017165900385941294,True
M6PR,4074,0.19437137681159417,8.229255427992955e-10,119,0.27646607035497583,6.755358933427053e-09,True
ARRB1,408,0.06372779531109109,0.113079057167359,119,0.021319757373778447,0.15665864343085,False
ARSA,410,0.12444036664270311,0.041410867139418495,116,0.035980153929208614,0.06291706333337065,False
MAN2B1,4125,0.04530917965545529,0.0859353492810376,119,0.024994429247220173,0.12197275381824692,False
MATN2,4147,0.12114409385113273,0.04476890592025622,119,0.03397788998132656,0.06736771068711607,False
C8orf82,414919,0.37711551763367457,2.506723896550904e-10,119,0.2907314010990608,2.3977359010486913e-09,True
MBNL1,4154,0.07317550271739129,0.002922600474972245,119,0.07319053037899492,0.0057203923887357115,True
MCL1,4170,0.021369114546732224,0.6952826366337701,81,0.0019525207381927423,0.7490802157660599,False
RAB8A,4218,0.22189751738794433,1.9942699198162965e-14,119,0.39490833736947184,4.894542077247138e-13,True
MEST,4232,-0.026601125304136275,0.7490145783819468,113,0.0009259047990051172,0.7968240195552626,False
ASAH1,427,0.13962528825179188,0.002406130638544057,119,0.07601393770240639,0.004751784025850023,True
MKLN1,4289,0.005801282051282048,0.8942851909418901,109,0.00016578849176440702,0.9116901853902494,False
MLF1,4291,0.14633464673913038,0.12484419693785684,54,0.04470343596089732,0.16953766623742825,False
MME,4311,-0.1133930504510524,0.24793944892452724,78,0.017524556613151,0.3134866595597471,False
MMP7,4316,0.31247016883831885,7.558521863803509e-05,117,0.1278637664938128,0.00020426806411438434,True
ASPH,444,0.12562696629213488,0.0002954817321132444,119,0.10634070093217263,0.0006989890437087502,True
MSR1,4481,-0.029254894554611263,0.5074471992898291,119,0.003763910738632137,0.5784372219884062,False
MSRA,4482,0.14772205539358604,0.00012357906888773058,117,0.12076452850640584,0.00031539901572274625,True
MTR,4548,0.1385730443206587,0.00026235385731464625,119,0.10804850640056585,0.000626007034807182,True
MTRR,4552,0.06873632183908043,0.1277421875191935,99,0.02375146841542297,0.1724127684308133,False
MTX1,4580,0.07765076423385557,0.024964006444694608,119,0.0422263864331367,0.03991338239704079,True
MUC1,4582,0.20156245701184566,0.02640870285250067,119,0.0414259705259058,0.04167801024067538,True
MYO9B,4650,0.14101127676605968,7.784464621511831e-07,119,0.18902193685666435,3.280808844315331e-06,True
MYO10,4651,0.10730249784668384,0.10234317300959707,94,0.02874350283355065,0.14304636634124113,False
NASP,4678,0.21720392561983465,7.649787528503909e-05,119,0.12564292010449607,0.00020574000687907825,True
NDUFA9,4704,-0.018627587329138634,0.5453520172353439,119,0.0031341874314568807,0.6140094359865693,False
NDUFB2,4708,0.06549662745098042,0.11130900859086887,92,0.027931697828227797,0.15479128881157492,False
NDUFB5,4711,0.0009840633245382611,0.9742590956940539,119,8.936888165500534e-06,0.9787077673638898,False
NDUFB7,4713,-0.028169624352331595,0.5326361343256203,119,0.0033365304064177925,0.603397337014021,False
NDUFB9,4715,0.08657333257195073,0.027687551895552682,119,0.040754013632086084,0.04357125477125601,True
NDUFC2,4718,0.04495542934556065,0.21328679325492775,119,0.013207740867378193,0.2724918380724977,False
NDUFS5,4725,-0.014872522016113896,0.7162198411522523,119,0.0011336251457385593,0.7663830985092194,False
NDUFS6,4726,0.06406155383168786,0.1284395490606781,119,0.01964335925781735,0.17314154897885525,False
NF1,4763,0.1885918138987044,0.006336383365486796,115,0.06409215942067548,0.011296631607837075,True
NFIX,4784,0.17763423121008673,2.5678406577373674e-06,119,0.17288738468837295,9.446905429803025e-06,True
NFKBIB,4793,0.16364708520179372,8.229407995262195e-05,64,0.22280186003250824,0.0002191852008423345,True
TONSL,4796,-0.01109486899563318,0.8258490973171426,80,0.0006244686651453168,0.8614780496685434,False
NFYC,4802,-0.013922870229007652,0.6096014241519392,114,0.0023358585988307867,0.67521008687741,False
NID1,4811,0.0019994120654396944,0.970439185846006,119,1.178742530372201e-05,0.9757615214173735,False
ATP1B3,483,0.08590207744488418,0.09442674846087026,119,0.02372426105878689,0.13333687202433542,False
NQO2,4835,0.037976261699394345,0.5022398154201118,119,0.003856883007801404,0.5737776706349789,False
NOP2,4839,0.1678162542406705,2.1411210930533448e-08,119,0.23599032234609518,1.2527836182758934e-07,True
CNOT4,4850,0.24606536774628887,4.030768420916578e-08,103,0.2590378617747654,2.1734535602981547e-07,True
NOTCH2,4853,0.04137422415717793,0.1337052410406896,119,0.019118838292989326,0.17914222307522357,False
NOTCH3,4854,0.1487344155844156,0.006697396252012901,100,0.07263275337158748,0.011882477221313213,True
NPR1,4881,0.21804350842418238,0.000238864533339554,119,0.10939444305751933,0.0005749474544278105,True
NRF1,4899,0.06701122448979589,0.06804984301875006,92,0.03651588274966722,0.09836376783262164,False
YBX1,4904,0.084477246505436,0.0003183765541689593,119,0.10526808349751382,0.0007451366161401175,True
OPA1,4976,0.24988353293413174,1.7714247693838459e-22,119,0.5579937256444661,9.742836231611152e-20,True
RRM2B,50484,0.20632736553784858,4.216388605930233e-05,119,0.134070546252973,0.00012205335438219094,True
COL5A3,50509,0.08700984712704274,0.11872295779734093,102,0.02416584705678604,0.16344837744314772,False
PRDX1,5052,0.17508305785123957,5.937591167313914e-09,119,0.2521614157309181,4.09876749683118e-08,True
PAK2,5062,0.1889659740691489,7.924680245170252e-19,119,0.490238266771418,1.0896435337109096e-16,True
ASAP1,50807,0.1290547459375805,7.20305442018152e-06,119,0.15873681565689768,2.4156584945730708e-05,True
COPS7A,50813,0.0500808885331199,0.09943848628450433,119,0.023030891449617452,0.13934055402924173,False
GOLT1B,51026,0.1402784574468085,0.019722191311135128,72,0.07523416568275287,0.03218755258493864,True
BOLA1,51027,0.06134234342223555,0.09714225618983298,109,0.025507422889668452,0.13664511740257834,False
DESI2,51029,0.15339666666666668,0.0008547391577470054,96,0.11210850637768832,0.0018399473063047084,True
ZBTB7B,51043,0.06917532556545578,0.12019541030732846,83,0.029550713686481322,0.16485654780306894,False
PCK1,5105,0.057023149741824465,0.6766364020743485,75,0.002396193823119841,0.7361946657275534,False
YARS2,51067,0.21725532634426784,1.3761319422787086e-07,119,0.21197649124875095,6.639233054853419e-07,True
NMD3,51068,0.1645473450057406,5.588628715501684e-07,119,0.1934553218264503,2.420272278366871e-06,True
MRPL4,51073,0.033046590909090914,0.25598685992269643,117,0.011205858834791194,0.3221802584839429,False
NDUFA13,51079,0.022303535024940382,0.563418646822514,119,0.00286127269165104,0.6317640280374774,False
PCM1,5108,0.1730094110314739,8.671174517169662e-07,119,0.1875744072923301,3.612989382154026e-06,True
SCCPDH,51097,0.14606556581439387,3.748673877800903e-05,119,0.13572756770623007,0.00010966865068034558,True
PHF20L1,51105,0.1603086191923578,0.0040522052204633565,95,0.08542458084166338,0.007632578326215227,True
APH1A,51107,0.05298080275229357,0.178776983308023,101,0.018185148339476154,0.23272743389210093,False
COMMD2,51122,0.12219741891891893,0.015618313748320452,117,0.049768472435323785,0.026030522913867423,True
ZNF706,51123,0.13237245008094983,0.0021589691860094988,114,0.08092185195955681,0.00432580346923579,True
VPS28,51160,0.008573804500703242,0.7616822275341716,117,0.00080293760354333,0.8079560754942996,False
DBR1,51163,0.12642206231453998,2.2896574904033935e-06,119,0.17444873792838878,8.566745712393649e-06,True
PLEKHO1,51177,-0.07247079510703357,0.38520196106069704,62,0.012592329448410378,0.45956850018087503,False
CPA4,51200,-0.0004696855345911882,0.9976021625308709,91,1.020493972658798e-07,0.9978839925705295,False
ACP6,51205,0.15865178168696425,0.032233518425250865,91,0.05049786646009502,0.050151160209018324,False
MRPL51,51258,-0.019127426114991936,0.5463166710340379,114,0.0032588319163948665,0.6144666034125171,False
C1RL,51279,0.1169161700536093,0.010830177289309779,110,0.058609905243688365,0.018614367216001185,True
COA4,51287,0.2048466868198308,5.013063590320894e-05,119,0.1316275910226482,0.00014175758224557798,True
ERGIC2,51290,0.2051298311727465,3.749708250899482e-07,119,0.1987666758262454,1.6699105570807408e-06,True
ECSIT,51295,0.27911776470588234,1.8042363599082306e-08,100,0.27748955360651206,1.0786195629886162e-07,True
PCYT1A,5130,0.22417052047074426,2.0129875842278985e-15,119,0.41789900824707116,7.142859169840929e-14,True
RSRC1,51319,0.08230993757381475,0.009758163411011966,104,0.06367781564055142,0.01685083163597043,True
THEM6,51337,0.31233178345339446,1.4187357943166913e-09,119,0.2698412051163377,1.1068151586867805e-08,True
UBR5,51366,0.012372559760956182,0.5023162698377134,119,0.003855506147738774,0.5737776706349789,False
PDE3A,5139,0.10759386309992129,0.14915617230217876,96,0.022008834794808974,0.19720167011105366,False
PPME1,51400,0.1405788756810302,3.4471143354178536e-08,119,0.22990660154319442,1.8959128844798194e-07,True
NOL7,51406,0.08684348842386466,0.0381195674850783,119,0.03623355319881971,0.05823822810220296,False
PRKAG2,51422,0.07629488759970994,0.02500732495034372,81,0.06198432287936528,0.039924611676891285,True
SCARA3,51435,0.19883830622546275,0.003095114549772597,85,0.1006288194264855,0.006036570930407548,True
FAM8A1,51439,0.11773853612761966,0.002398841628760333,66,0.1350802479049633,0.004751784025850023,True
PDE4D,5144,0.12938389312977105,0.01592136938090976,78,0.07408148864111908,0.02641554497586838,True
DCDC2,51473,0.20414730679156912,0.0006008048408125139,115,0.09935858433726907,0.0013297491446554635,True
ISYNA1,51477,0.2225183800623052,7.288084856548423e-05,119,0.1263301555194235,0.0001989303558859371,True
TMEM14C,51522,0.273601625526791,2.857377235105364e-11,119,0.3161141602622546,3.453972481995495e-10,True
ZC3HC1,51530,0.05810185084376701,0.04400441315296748,119,0.03421889048561977,0.06633481314151876,False
PDGFRL,5157,0.08517280265339973,0.42093494613069904,53,0.01274315673696158,0.49803489140352647,False
PCF11,51585,0.09551953849471638,0.0004951718335157848,119,0.09890772093659705,0.0011093462665323081,True
LSR,51599,0.18426289009497962,1.702970963626887e-08,119,0.23889993477210636,1.0292681648294371e-07,True
ATP6V1H,51606,0.06450962002412543,0.06480611958723957,119,0.028844818694214402,0.0942946184470417,False
MRPL48,51642,0.011001630820137089,0.7104704819612184,119,0.0011821860482141844,0.762456126982771,False
MRPS33,51650,-0.009811409673418748,0.7935856323660768,114,0.0006138371724452307,0.8367705930336276,False
ZFR,51663,0.047657482394366214,0.02932550418726371,119,0.03993842075888676,0.04601719629955789,True
NUB1,51667,0.18490345828933466,8.723435581184747e-10,119,0.2757594014689929,7.107984547632016e-09,True
ENPP2,5168,0.05758947368421052,0.3670907118768545,87,0.009580685376873843,0.44179407337477017,False
SELENOT,51714,0.16702382650029712,1.5115329057612398e-05,116,0.15206238763004465,4.723540330503874e-05,True
DNAJB11,51726,0.18737697898032196,1.0288117221529228e-10,119,0.30124601136784035,1.0676348060077502e-09,True
WWOX,51741,0.17080151209677422,0.00014533490659159173,104,0.13252991403636938,0.00036667063589621767,True
ARID4B,51742,0.09620014059304702,3.1569725019922683e-06,119,0.17006886480964567,1.1274901792829529e-05,True
TM7SF3,51768,0.1221132194244604,0.07502903377673874,65,0.04944323920020399,0.10771374845272971,False
RSF1,51773,0.15011532258064506,1.910018993491874e-08,119,0.23744305644979025,1.1295811251833663e-07,True
CALML5,51806,-0.07902386621315197,0.5375135126886634,116,0.00334385514668345,0.6064255014949024,False
PEPD,5184,0.13278165004156273,6.357007762365153e-09,119,0.2513087526837906,4.2638466698790665e-08,True
PFKFB3,5209,0.08397596968345962,0.08636773636942748,85,0.03501701723983763,0.12242849227625029,False
PFKP,5214,0.14842029096477796,0.004353583056725574,119,0.06740482291018302,0.008130630496431463,True
PFN2,5217,0.0699920864262991,0.2128751324825396,119,0.013231366963884272,0.27228214619859714,False
ATP6V1B2,526,0.12533828295419133,5.455981335292036e-05,119,0.13043082673985396,0.0001527119457715328,True
SERPINB6,5269,0.13157620315944166,0.0034969029212732557,119,0.07058565073878564,0.006701381904879061,True
SERPINB9,5272,0.04172206098457019,0.35052212879843403,119,0.00745325033812172,0.42510952775995303,False
ATP6V1C1,528,0.18620098814229247,1.278067125327694e-08,119,0.24253341829804698,7.89816762842957e-08,True
PIK3CA,5290,0.11827940513109671,1.8969730779738669e-06,115,0.18268526994452694,7.245383283927963e-06,True
PIK3CB,5291,0.12603464831290914,0.0006169423028634772,114,0.09980523832731936,0.00135727306629965,True
PIK3R2,5296,0.12344835428571432,1.9586328741104554e-05,117,0.147170283734815,5.9989864263539544e-05,True
PI4KB,5298,0.16864977232924686,1.1017419910487917e-08,119,0.24440658828933293,6.846984125161983e-08,True
PIN1,5300,0.2164047813996602,1.0003952980311981e-26,119,0.6256965903413436,1.1004348278343179e-23,True
PKLR,5313,0.054578979952830224,0.4147789529184468,93,0.007321666242538605,0.4916560864335037,False
PLD1,5337,0.07955634398496238,0.3274893343767272,67,0.01475459939187107,0.39937723704478933,False
PLEC,5339,0.2598543799772468,5.913002069470605e-11,119,0.3077108279623728,6.376766937664378e-10,True
PLOD2,5352,0.11616500561482304,0.15187975708690585,119,0.017469954303634072,0.20032102253668638,False
PLP2,5355,0.1261601248884925,0.2817857363009275,53,0.02267710797316902,0.34905890757997776,False
PLS1,5357,0.09958140192198986,0.12198108829228076,119,0.02031996434032146,0.1666364214861106,False
PLSCR1,5359,0.1946733015160022,0.01713401398873253,119,0.04760587609861311,0.028299422503912586,True
ACP5,54,0.030811194029850726,0.5430435179479346,96,0.003948569453987694,0.612036751785582,False
CHRAC1,54108,0.12586593910291388,0.00153486414678623,116,0.08462521200940754,0.0031617051712824963,True
DCUN1D1,54165,0.21648973772858512,1.2967930398238045e-16,119,0.4442766403248477,7.507749177927289e-15,True
DPM3,54344,-0.08543087352314545,0.05587363503346137,116,0.03169598612687785,0.08238739750242292,False
POLR2H,5437,0.18933272683163516,7.779605207312166e-13,119,0.3563418154632556,1.296600867885361e-11,True
POLR2I,5438,0.0672366798490023,0.005391675781866848,119,0.06430207947653888,0.00982889553607432,True
MRPS21,54460,-0.0658981789390341,0.21826689149441494,112,0.013746700586969585,0.27853083601375456,False
XRN1,54464,0.10978862506902266,3.842915561866389e-08,119,0.22851194845043776,2.0823680384497676e-07,True
PLEKHA5,54477,0.24927664424514204,8.228963262226723e-11,119,0.3038597058078636,8.62081865566609e-10,True
CHPF2,54480,0.08427367256637165,0.09040600250923919,61,0.04782577846614611,0.12782339686396288,False
EXOSC4,54512,-0.02921869422263974,0.2855507405662586,117,0.009910960031949356,0.3530445325112157,False
MTMR12,54545,0.23360713028169014,3.2775145563336394e-11,119,0.3145364566917259,3.91876740431196e-10,True
DDX49,54555,0.11741785639522714,0.0003514133667354691,117,0.10556261724516114,0.0008189718292563898,True
EGLN1,54583,0.10065122816593886,0.00336890039998705,119,0.07112708203480977,0.006501386736817114,True
PAF1,54623,0.030856271832327718,0.07510585914840336,119,0.02682413715637011,0.10771374845272971,False
TRIT1,54802,0.12883744959677418,0.003948281068166396,78,0.1041867767002993,0.007449586921068671,True
GATAD2A,54815,0.12657066796790287,9.666289675953728e-07,119,0.18611442157374924,3.952757860055428e-06,True
ESRP1,54845,0.20689281934087067,1.1161814816015903e-11,119,0.3268326005655726,1.5178172641441425e-10,True
FBXL12,54850,0.1312903379549393,0.0008510034355177638,70,0.1519507960441976,0.0018354976060187063,True
CC2D1A,54862,0.23936480819245778,1.199492166749135e-15,119,0.422970604365561,4.7122906550858875e-14,True
NSUN2,54888,0.21702727272727257,8.617825344192833e-14,119,0.3797778596217857,1.8230015151177147e-12,True
NCAPG2,54892,0.14932248587570626,8.916505546070862e-05,109,0.13424448417365475,0.00023520758035198918,True
CDKAL1,54901,0.20181198273954415,1.854914669541979e-13,117,0.37678537734974926,3.643582386600315e-12,True
YTHDF1,54915,0.20018869426751598,5.7563085646165246e-08,119,0.22330767352905156,3.0152092481324653e-07,True
CHCHD3,54927,0.0620508733624454,0.021690545312511224,119,0.04423065778017188,0.03496321489359338,True
TMEM161A,54929,0.12278132747933886,0.00018561477752232714,109,0.12293877997684477,0.00045985643079855825,True
UCKL1,54963,0.08725169192443433,0.07971301215904984,106,0.029232533565850205,0.11402381453180081,False
PIGX,54965,0.13624110942249237,0.00024854586821480634,103,0.12501982073268303,0.0005956436928895141,True
PINX1,54984,0.04646791961295126,0.37901640261184333,72,0.011072980444499891,0.45415908809698,False
GID8,54994,0.0254001987712324,0.43653203796572293,117,0.005273162762955641,0.5119245647785663,False
PAK1IP1,55003,0.20107989163154716,3.911960976722933e-10,119,0.2854213839268025,3.498501686500184e-09,True
TTC38,55020,0.2092477401129943,0.00023355123114351844,119,0.10971707788844265,0.0005646293500172973,True
PPP1R2,5504,0.2041380374862183,5.027656469600408e-17,119,0.45311640177823376,3.281583680175658e-15,True
OXR1,55074,0.2042047892720305,1.6578021563189868e-09,119,0.2679367542628225,1.2663766471881148e-08,True
TAPBPL,55080,0.09290166915794716,0.09512764125455374,106,0.026552473477614913,0.13415436587180654,False
IFT57,55081,-0.01669348079161819,0.8167191819605801,63,0.0008874400488149137,0.8556105715777506,False
GPATCH1,55094,0.22403749999999992,4.4731337780759295e-11,114,0.32235589773460926,5.17941805882476e-10,True
SAMD4B,55095,0.2323527310257225,8.25933159462054e-15,119,0.4038484073382622,2.2713161885206486e-13,True
WDR70,55100,0.14814032044491526,1.5013455454410889e-06,119,0.18017505689724234,5.877153380730242e-06,True
ANO1,55107,0.2816985226223452,0.06157010804727087,53,0.06685270629312379,0.08994305292430008,False
HEATR1,55127,0.03832505282930264,0.11675497240579405,119,0.02089684580539508,0.16138207145110617,False
RBM28,55131,0.18159141961918526,2.685143056223315e-08,119,0.23310331090385505,1.522503794765797e-07,True
ELP3,55140,0.1260677992607336,1.333022745136889e-06,119,0.18178261430098863,5.258420964100734e-06,True
MSTO1,55154,0.06259472222222222,0.20835564210984553,104,0.015472994009708363,0.2671226180895455,False
INTS10,55174,0.01693046120286694,0.533732371740584,119,0.0033187421620064494,0.603397337014021,False
FAIM,55179,0.1261536,0.003633100563221458,117,0.07120946764630876,0.0069142052241238814,True
SLC25A36,55186,0.0474215849843587,0.4642307861247943,90,0.006103179178357454,0.538096801619888,False
PPP2R2A,5520,0.3433422830923249,5.947788175202535e-19,119,0.4927115966554212,1.0896435337109096e-16,True
MAP1S,55201,0.21446309626128054,3.708063946464626e-15,119,0.4118589171676428,1.1687899030055847e-13,True
GOLPH3L,55204,0.2125968739439,6.75696187957835e-08,119,0.2212347398806327,3.489510829829195e-07,True
CCDC25,55246,0.254916363377879,5.2546877229640035e-15,119,0.40838480425504065,1.5210938145422116e-13,True
KLHL26,55295,0.1079978866474544,0.005767182573062477,79,0.09482033276740065,0.010434047418369613,True
CCDC91,55297,0.2769335244417623,1.407067075964472e-13,119,0.374628168987432,2.8141341519289442e-12,True
BRIX1,55299,0.043336676107106106,0.229618389090249,119,0.012311601584655829,0.29166308083057035,False
GIMAP4,55303,-0.02409941176470589,0.5617846946217329,119,0.002885272401306982,0.6305746572284757,False
C5orf22,55322,0.23030748244192328,7.71967058563898e-06,119,0.15777982062572926,2.573223528546327e-05,True
ABCF3,55324,0.20891040664100086,4.1896803718328195e-15,119,0.41064423586742715,1.2801801136155836e-13,True
AGPAT5,55326,0.17545202588632525,6.728197641735605e-05,119,0.12746351825469493,0.00018502543514772914,True
LSG1,55341,0.12777220670391065,8.640612830423718e-09,119,0.2474636788866842,5.590984772627112e-08,True
PPT1,5538,0.22834866143317237,3.74745213468605e-06,119,0.1677233035509922,1.3254653852587315e-05,True
PRCP,5547,0.12210823468328144,0.005547908594072839,119,0.06388782597693765,0.010070461144356639,True
PARL,55486,0.2837536212704523,6.02811367987417e-11,119,0.307486721236082,6.437791308603482e-10,True
ETNK1,55500,0.24079050197570612,5.429167850247995e-08,114,0.2328383571454289,2.8574567632884187e-07,True
RBM38,55544,0.16538726572958493,0.0009881900201981128,119,0.08892070966523813,0.0021025319578683254,True
MED29,55588,0.13581375537684678,0.00031698525729998214,111,0.11264236584123677,0.0007434792645912568,True
TRMT1,55621,0.2530626426989266,3.98732205878016e-11,119,0.31227591072968075,4.666015175168272e-10,True
POMGNT1,55624,0.14798380281690143,9.821311433481149e-05,116,0.12510826233882066,0.00025661383792943617,True
CHD7,55636,0.13286557501904045,0.008406417484797878,84,0.08167756184991393,0.014608308425399157,True
PRKAB2,5565,0.07444482758620691,0.06261053751058528,96,0.0363984865312984,0.09134163297300239,False
INTS8,55656,-0.01989338709677421,0.36246793971157143,119,0.0070933041690315335,0.43718720798544797,False
PRKACA,5566,0.15122934782608702,3.4149209947034015e-08,119,0.2300268908114278,1.8876447709415787e-07,True
MFN1,55669,0.14439855625170253,3.88693099577163e-06,119,0.1672227171697429,1.3660140879708605e-05,True
TRMU,55687,0.22678465553235896,9.269382327162958e-06,101,0.18089061359354075,2.9901233313428897e-05,True
YEATS2,55689,0.03201610501567397,0.4464678442725948,69,0.008677675392324002,0.5208002425237055,False
MAP7D1,55700,0.1496148275862069,6.949278262188757e-06,119,0.1592320359778897,2.3376777028769518e-05,True
ASF1B,55723,0.23364609038737444,1.8069287063838333e-05,105,0.1641683256872285,5.567567442639263e-05,True
ARFGAP1,55738,0.22485709483368732,4.72071676446624e-10,119,0.2831681730536587,4.088809795994382e-09,True
NUP133,55746,0.055317108650875337,0.007928196579618041,119,0.05871556192284344,0.013895330976186936,True
AGK,55750,0.1930259933380918,1.418702158365828e-09,119,0.2698414947119263,1.1068151586867805e-08,True
INTS9,55756,0.11190081395348839,0.00023517741403838115,113,0.11521253565745637,0.0005673139373732879,True
EXOC2,55770,0.022261911357340725,0.09930435196745821,119,0.023048954386757248,0.1393300856686276,False
PRKCI,5584,0.19236057457212719,7.28431469634475e-07,119,0.18991195395005322,3.0937243884089675e-06,True
ITFG2,55846,0.09386353996737357,0.027276317647074635,101,0.04826895229604944,0.04298560087647865,True
USE1,55850,0.17468133347031026,6.489148473894033e-07,117,0.194454614757414,2.799240518150367e-06,True
ACOT13,55856,0.17715515743756782,7.5981616228650284e-06,119,0.15799909199290674,2.5404187796813168e-05,True
TMEM126B,55863,0.07124144013880855,0.1365869548892616,100,0.02247130952737031,0.18278059656713838,False
ASH1L,55870,-0.038563999999999925,0.7633152194015774,100,0.0009296001042868873,0.8081296836782821,False
PBK,55872,0.20538634714242515,0.0021877858516729733,113,0.08142134086651309,0.0043676305568788945,True
PRKCSH,5589,0.17667706242158096,2.667573959006559e-10,119,0.28999160529312373,2.529595995609668e-09,True
CMAS,55907,0.38630477528089885,5.961843631754443e-09,119,0.25211051831333386,4.09876749683118e-08,True
BIN3,55909,0.09122333333333339,0.026336753359215145,63,0.07830656024825067,0.041674706282850936,True
DMAP1,55929,0.06916114150708776,0.00751545994331714,119,0.05948942537758872,0.013206079772602004,True
SLC50A1,55974,0.1820629255989911,0.013220399420268012,59,0.1029543780658565,0.022407456644522056,True
CPXM1,56265,0.05349840842311467,0.4091917213744243,119,0.005829638536131276,0.4855565194302769,False
PPAN,56342,0.09232255740657364,0.000316265510211471,119,0.10536372794181903,0.0007434792645912568,True
PRSS1,5644,0.11918377265238883,0.11865593650029428,117,0.021041250416925394,0.16344837744314772,False
PRSS2,5645,0.1721340399862115,0.11030796596140037,97,0.02662060530764787,0.1535933703260005,False
EIF5A2,56648,0.12103193473193474,0.16793546358114853,90,0.021493940248837884,0.2196539951715379,False
ZC3HAV1,56829,0.0856777791878173,0.0001884669138221721,119,0.11279012032460312,0.0004648287112206038,True
GRIPAP1,56850,0.06809361913357398,0.0010730965324910054,119,0.087726866459785,0.002265654867063543,True
PSMA7,5688,0.011053278688524595,0.5550711869191716,119,0.0029852924276518866,0.6236754909204175,False
UBQLN4,56893,0.19429883548983376,1.4471522206233719e-09,119,0.26959893172747906,1.1210334103420486e-08,True
